rma,CUSTOMER_NAME,customer,location,model_d,sn,install_date,warranty_date,receive_date,inspection_date,start_time,end_time,repair_size,issue_part,ks,wr_report,change_stt,Approval,repair_status,e_score,w_score,update_time,return_date
FMSV2023080054,"FUJIFILM Vietnam Co., Ltd.",FMSV,,EC-760R-V/I,6C728K116,2022-10-01 00:00:00,,2023-08-16 19:24:13,2023-08-21 13:19:57,2023-08-21 11:20:28,2023-08-22 11:00:21,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-08-30 14:24:24.417000,2023-08-23 17:18:05
FMSV2023080055,HAM YEN DISTRICT GENERAL HOSPITAL,FMSV00188,,EG-530NW,3G366K006,2020-01-30 00:00:00,2021-01-30 00:00:00,2023-08-16 20:33:03,2023-08-17 19:01:59,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-08-30 14:24:33.912000,2023-08-23 16:38:01
FMSV2023070027,Vinmec Times City International Hospital,FMSV00315,,EG-760Z,2G403K153,2019-09-15 00:00:00,2020-09-15 00:00:00,2023-07-11 13:44:22,2023-07-18 19:12:30,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-09-07 16:49:36.489000,2023-09-05 17:47:35
FMSV2023080019,Bach Mai Hospital,FMSV00038,,EC-590WL4,1C666K567,2019-08-25 00:00:00,2020-08-25 00:00:00,2023-08-07 13:45:11,2023-08-14 13:31:02,2023-09-05 15:34:17,2023-09-06 15:57:08,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-09-07 16:49:49.511000,2023-09-06 18:39:59
FMSV2023080035,Hanoi Medical University Hospital,FMSV00079,,EC-600WI,7C692K031,2021-12-03 00:00:00,2022-12-03 00:00:00,2023-08-08 17:29:00,2023-08-16 19:01:59,2023-08-29 14:26:21,2023-09-05 09:46:33,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-09-07 16:50:04.624000,2023-09-06 18:38:28
FMSV2023080096,Tam Anh General Hospital (Hanoi),FMSV00413,,EG-760R,9G402K358,2022-01-30 00:00:00,2023-01-30 00:00:00,2023-08-29 10:51:48,2023-08-29 11:36:35,,,Nhẹ,Other,,,Completed,Inspection,Đang giao hàng,7.0,0.0,2023-09-07 16:50:18.568000,2023-09-05 17:55:50
FMSV2023080099,"FUJIFILM Vietnam Co., Ltd.",FMSV,,EC-600WI,7C692K181,2023-01-01 00:00:00,2024-01-01 00:00:00,2023-08-30 19:24:57,2023-09-05 17:22:39,,,Nhẹ,Other,,,Completed,Inspection,Đang giao hàng,7.0,0.0,2023-09-07 16:50:42.907000,2023-09-05 17:23:13
FMSV2023080093,Hoang Long Clinic,FMSV00046,,EG-760R,1G402K295,2017-01-09 00:00:00,2018-01-09 00:00:00,2023-08-24 19:21:14,2023-08-29 11:03:35,2023-08-29 09:04:36,2023-09-05 16:24:33,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-09-14 12:08:36.866000,2023-09-13 17:30:07
FMSV2023080092,Hoang Long Clinic,FMSV00046,,EG-760Z,1G403K144,2017-02-08 00:00:00,2018-02-08 00:00:00,2023-08-24 19:20:27,2023-08-29 15:57:28,2023-08-29 14:03:04,2023-09-05 09:45:54,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-09-14 12:08:44.661000,2023-09-08 11:15:37
FMSV2023080089,Bac Giang Hospital,FMSV00062,,EC-760R-V/I,7C728K102,2022-01-17 00:00:00,2023-01-17 00:00:00,2023-08-23 19:01:50,2023-08-31 16:13:50,2023-08-31 14:15:36,2023-09-05 09:51:03,Nặng,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-09-14 12:08:52.207000,2023-09-08 11:03:35
FMSV2023080086,Hung Viet Cancer Hospital,FMSV00261,,EG-760Z,8G403K185,2022-11-11 00:00:00,2023-11-11 00:00:00,2023-08-22 12:49:07,2023-08-23 17:08:50,2023-08-23 15:10:32,2023-08-24 10:41:08,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-09-14 12:08:59.975000,2023-09-13 17:29:42
FMSV2023080044,Dong Thap General Hospital,FMSV00410,,EG-530WR,7G361K162,2022-08-18 00:00:00,2023-08-18 00:00:00,2023-08-14 15:52:50,2023-08-14 17:01:09,2023-08-18 09:45:07,2023-08-24 08:44:39,Nặng,Other,,WTY-FFVN-2308034,Completed,Approval,Đang giao hàng,7.0,0.5,2023-09-14 12:09:07.479000,2023-09-13 15:40:51
FMSV2023080043,Dong Thap General Hospital,FMSV00410,,EG-530WR,7G361K163,2022-08-18 00:00:00,2023-08-18 00:00:00,2023-08-11 16:33:47,2023-08-14 13:07:06,2023-08-18 08:55:26,2023-08-22 16:35:17,Nặng,Other,,WTY-FFVN-2308033R,Completed,Approval,Đang giao hàng,7.0,0.5,2023-09-14 12:09:15.239000,2023-09-13 15:41:10
FMSV2023080066,Hanoi Medical University Hospital,FMSV00079,,EG-600WR,2G391K086,2016-05-18 00:00:00,2017-05-18 00:00:00,2023-08-21 10:57:14,2023-08-22 12:58:43,2023-08-22 10:59:27,2023-08-22 15:56:25,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-09-14 12:09:22.177000,2023-09-12 13:12:24
FMSV2023080077,Bach Mai Hospital,FMSV00038,,EC-600WI,6C692K197,2021-11-20 00:00:00,2022-11-20 00:00:00,2023-08-21 17:22:34,2023-08-30 11:50:56,2023-08-30 09:53:50,2023-09-06 13:52:27,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-09-14 12:09:29.857000,2023-09-08 10:54:26
FMSV2023080072,"FUJIFILM Vietnam Co., Ltd.",FMSV,,EC-760R-V/I,1C728K438,2017-11-24 00:00:00,2018-11-24 00:00:00,2023-08-21 17:17:05,2023-08-24 12:33:36,2023-08-24 10:34:27,2023-08-28 09:59:49,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-09-14 12:09:36.897000,2023-09-13 17:26:20
FMSV2023080067,Hanoi Medical University Hospital,FMSV00079,,EG-600WR,7G391K087,2019-12-26 00:00:00,2020-12-26 00:00:00,2023-08-21 10:58:42,2023-08-24 13:13:40,2023-08-28 08:35:15,2023-09-05 09:48:28,Nặng,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-09-14 12:09:45.319000,2023-09-12 13:13:01
FMSV2023080065,Hanoi Medical University Hospital,FMSV00079,,EG-600WR,2G391K088,2016-05-18 00:00:00,,2023-08-21 10:55:56,2023-08-22 14:04:28,2023-08-22 12:05:24,2023-08-24 11:20:51,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-09-14 12:09:52.310000,2023-09-12 13:11:42
FMSV2023080059,No. 91 Endoscopy-Gastrointestinal-GI Scaning Test Clinic,FMSV00059,,EC-760ZP-V/M,5C730K017,2022-12-12 00:00:00,2023-12-12 00:00:00,2023-08-17 15:47:04,2023-08-17 15:56:54,2023-08-30 16:52:08,2023-09-05 12:59:01,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-09-14 12:10:01.014000,2023-09-13 17:25:05
FMSV2023080040,Friendship Hospital,FMSV00092,,EC-600WI,1C692K178,2015-06-24 00:00:00,2016-06-23 00:00:00,2023-08-11 16:15:31,2023-08-16 19:10:18,2023-08-16 17:10:53,2023-08-17 16:38:20,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-09-14 12:10:08.272000,2023-09-13 17:25:47
FMSV2023080009,Thai Binh Hospital,FMSV00040,,EC-530WL3,KC643K088,2023-03-21 00:00:00,2024-03-21 00:00:00,2023-08-03 17:18:03,2023-08-08 17:24:08,2023-08-15 09:33:21,2023-08-16 18:50:00,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-09-14 12:10:14.986000,2023-09-13 17:25:15
FMSV2023070068,"FUJIFILM Vietnam Co., Ltd.",FMSV,,EC-201WI,RC328A035,2014-02-19 00:00:00,2015-02-19 00:00:00,2023-07-26 18:36:05,2023-07-26 18:37:10,2023-08-29 10:15:31,2023-09-06 16:50:57,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-09-14 12:10:21.892000,2023-09-13 17:24:47
FMSV2023040043,"FUJIFILM Vietnam Co., Ltd.",FMSV,,ED-580XT,2D127K107,2019-03-28 00:00:00,2020-03-28 00:00:00,2023-04-14 13:22:53,2023-04-18 19:05:06,2023-08-15 09:28:48,2023-08-21 09:31:00,Nặng,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-09-14 12:10:34.949000,2023-09-13 17:20:18
FMSV2023020050,Hanoi Medical University Hospital,FMSV00079,,EC-600WI,1C692K487,2016-06-06 00:00:00,2017-06-06 00:00:00,2023-02-21 13:38:12,2023-02-21 18:57:08,2023-08-23 09:54:22,2023-08-24 10:38:07,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-09-14 12:10:56.602000,2023-09-13 17:17:47
FMSV2023090019,"FUJIFILM Vietnam Co., Ltd.",FMSV,,EC-600WL,1C692K147,2014-10-12 00:00:00,2015-10-11 00:00:00,2023-09-12 11:38:13,2023-09-13 12:46:10,2023-09-13 10:50:21,2023-09-14 17:39:15,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-09-18 10:59:10.511000,2023-09-14 20:16:59
FMSV2023090024,"FUJIFILM Vietnam Co., Ltd.",FMSV,,EC-600WI,1C692K249,2015-12-26 00:00:00,2016-12-26 00:00:00,2023-09-14 12:16:40,2023-09-14 12:17:43,,,Nhẹ,Other,,,Completed,Inspection,Đang giao hàng,7.0,0.0,2023-09-18 10:59:31.345000,2023-09-14 12:18:33
FMSV2023080041,Dong Thap General Hospital,FMSV00410,,EG-530WR,7G361K177,2022-08-18 00:00:00,2023-08-18 00:00:00,2023-08-11 16:26:30,2023-08-11 16:28:02,2023-08-11 14:28:48,2023-08-14 10:28:04,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-09-26 17:22:34.412000,2023-09-26 11:43:59
FMSV2023080081,FTYO - Loaner Asset,FMSV00080,,XL-4450,1S094K191,2014-07-29 00:00:00,,2023-08-21 17:26:30,2023-08-25 17:16:07,,,Khác,Other,,,Completed,Cancel,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-09-26 17:22:55.018000,2023-09-18 17:18:24
FMSV2023080090,Tay Nguyen University,FMSV00106,,EC-530WL3,1C643K392,2015-12-23 00:00:00,2016-12-23 00:00:00,2023-08-30 19:09:33,2023-08-30 19:10:41,2023-08-30 17:11:06,2023-09-06 11:04:15,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-09-26 17:23:18.276000,2023-09-19 13:11:30
FMSV2023090009,No. 91 Endoscopy-Gastrointestinal-GI Scaning Test Clinic,FMSV00059,,EC-760ZP-V/M,2C730K036,2018-09-01 00:00:00,2019-09-01 00:00:00,2023-09-21 10:53:19,2023-09-21 10:54:19,,,Khác,Other,,,Completed,NoFault,Đang giao hàng,7.0,0.0,2023-09-26 17:23:29.665000,2023-09-21 10:54:53
FMSV2023090010,FTYO - Loaner Asset,FMSV00080,,ED-530XT8,3D103L053,2019-02-12 00:00:00,,2023-09-08 13:49:57,2023-09-13 17:09:17,2023-09-13 15:14:04,2023-09-14 17:07:06,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-09-26 17:23:40.219000,2023-09-21 12:06:55
FMSV2023090033,Hanoi Medical University Hospital,FMSV00079,,EG-600WR,2G391K125,2016-06-06 00:00:00,2017-06-06 00:00:00,2023-09-18 13:19:37,2023-09-18 17:02:10,2023-09-18 15:03:23,2023-09-20 13:37:52,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-09-26 17:23:50.281000,2023-09-21 11:32:12
FMSV2023090036,Hanoi Medical University Hospital,FMSV00079,,EG-600WR,2G391K784,2017-05-15 00:00:00,2018-05-15 00:00:00,2023-09-18 13:23:29,2023-09-19 10:05:04,2023-09-19 08:06:55,2023-09-20 13:37:06,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-09-26 17:24:00.995000,2023-09-21 11:35:42
FMSV2023090037,Hanoi Medical University Hospital,FMSV00079,,EC-600WI,1C692K468,2016-05-18 00:00:00,,2023-09-18 13:26:14,2023-09-19 12:26:05,2023-09-19 10:26:56,2023-09-20 13:36:37,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-09-26 17:24:11.955000,2023-09-21 11:36:54
FMSV2023090042,"FUJIFILM Vietnam Co., Ltd.",FMSV,,EG-580UT,5U047K004,2020-01-16 00:00:00,2021-01-16 00:00:00,2023-09-20 12:43:41,2023-09-20 18:46:40,2023-09-20 16:47:09,2023-09-21 14:39:51,Khác,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-09-26 17:24:22.512000,2023-09-22 11:43:17
FMSV2023090045,Minh Duc Hospital,FMSV00016,,EG-530NW,1G366K320,2018-12-11 00:00:00,2019-12-11 00:00:00,2023-09-20 14:28:38,2023-09-20 16:22:46,2023-09-20 14:23:16,2023-09-26 12:19:10,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-09-26 17:24:33.232000,2023-09-26 14:20:18
FMSV2023070078,Bac Giang Hospital,FMSV00062,,EG-600WR,9G391K076,2022-01-17 00:00:00,2023-01-17 00:00:00,2023-07-31 12:34:58,2023-08-09 11:35:18,2023-09-07 13:56:31,2023-09-13 11:01:19,Nặng,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-09-26 17:28:02.113000,2023-09-21 11:02:04
FMSV2023080083,Nam Lien Chieu General Hospital,FMSV00233,HCM,EG-250WR5,1G202K617,2017-12-07 00:00:00,2018-12-07 00:00:00,2023-08-23 13:19:36,2023-08-23 13:22:50,,,Nặng,Other,Lê Quang Thông,,Shipped,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-09-29 16:36:34.052000,2023-09-29 16:36:34.052000
FMSV2023080087,Quang Tri General Hospital,FMSV00172,HCM,EG-530WR,JG361K198,2022-01-31 00:00:00,2023-01-31 00:00:00,2023-08-31 16:35:28,2023-08-31 16:50:40,,,Nặng,Other,Lê Quang Thông,,Shipped,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-09-29 16:37:18.966000,2023-09-29 16:37:18.966000
FMSV2023080098,HCAP asset,FMSV00293,HCM,EC-600WI,1C692K655,,,2023-08-30 18:52:28,2023-08-30 18:52:39,2023-08-30 17:27:31,2023-09-06 08:23:30,Nặng,Other,Nguyễn Thái Nguyên,,QC,Approval,Đang giao hàng,7.0,0.0,2023-09-06 13:03:11.879000,
FMSV2023060042,Hoang Long Clinic,FMSV00046,HCM,EG-760R,2G402K285,2018-12-31 00:00:00,2019-12-31 00:00:00,2023-06-19 16:20:36,2023-06-20 12:30:59,2023-09-07 08:56:55,2023-09-13 11:14:00,Nặng,Other,Nguyễn Thái Nguyên,,QC,Approval,Đang giao hàng,7.0,0.0,2023-09-13 13:14:15.893000,
FMSV2023020067,Hanoi Medical University Hospital,FMSV00079,Hanoi,VP-4450HD,2V567K684,2016-05-18 00:00:00,2017-05-18 00:00:00,2023-02-28 17:07:16,2023-03-02 12:18:44,2023-09-12 09:49:25,2023-09-14 10:43:26,Khác,Other,Lê Văn Hoàn,WTY-FFVN-2303011R,QC,Approval,Đang giao hàng,7.0,0.5,2023-09-14 19:40:24.351000,
FMSV2023070057,MEKONG HIGH TECH JOINT STOCK COMPANY,FMSV00427,HCM,EG-720R,5G412K189,2022-12-23 00:00:00,2023-12-23 00:00:00,2023-07-21 17:54:07,2023-07-25 13:00:18,2023-09-08 09:43:17,2023-09-11 10:18:32,Nặng,Other,Lê Quang Thông,WTY-FFVN-2307025,QC,Approval,Đang giao hàng,7.0,0.5,2023-10-01 22:40:33.411000,
FMSV2023080073,Bach Mai Hospital,FMSV00038,Hanoi,EG-600WR,8G391K370,2021-08-06 00:00:00,2022-08-12 00:00:00,2023-08-21 17:17:53,2023-08-25 13:32:41,2023-08-25 11:34:42,2023-09-05 15:34:55,Nhẹ,Other,Lê Văn Hoàn,,QC,Approval,Đang giao hàng,7.0,0.0,2023-09-14 19:42:08.249000,
FMSV2023090023,Hoa Binh General Hospital,FMSV00425,Hanoi,EC-720R/I,5C741K266,2023-03-02 00:00:00,2024-03-02 00:00:00,2023-09-13 16:57:59,2023-09-13 16:59:29,2023-09-13 15:00:14,2023-09-14 17:29:27,Nhẹ,Other,Lê Văn Hoàn,,QC,Approval,Đang giao hàng,7.0,0.0,2023-09-14 19:42:56.733000,
FMSV2023090008,Hanoi Medical University Hospital,FMSV00079,Hanoi,VP-4450HD,3V567K003,,,2023-09-07 17:20:24,2023-09-07 17:28:01,2023-09-07 15:29:06,2023-09-08 09:26:15,Khác,Other,Lê Văn Hoàn,,QC,Approval,Đang giao hàng,7.0,0.0,2023-09-14 19:44:08.936000,
FMSV2023080025,Hanoi Medical University Hospital,FMSV00079,Hanoi,EC-600WI,5C692K031,2019-12-26 00:00:00,2020-12-26 00:00:00,2023-08-07 16:13:38,2023-08-10 12:33:16,2023-09-06 11:09:21,2023-09-07 13:27:42,Nhẹ,Other,Nguyễn Tuấn Minh,,QC,Approval,Đang giao hàng,7.0,0.0,2023-09-20 15:37:59.642000,
FMSV2023090006,Hoang Long Clinic,FMSV00046,Hanoi,EG-760R,1G402K527,,2018-10-20 00:00:00,2023-09-05 18:02:03,2023-09-07 18:35:02,2023-09-07 16:35:19,2023-09-13 10:14:21,Nhẹ,Other,Nguyễn Tuấn Minh,,QC,Approval,Đang giao hàng,7.0,0.0,2023-09-20 15:38:21.877000,
FMSV2023080036,"FUJIFILM Vietnam Co., Ltd.",FMSV,HCM,EG-760R,6G402K254,2023-02-08 00:00:00,2024-02-08 00:00:00,2023-08-18 16:55:32,2023-08-18 17:02:26,2023-09-19 10:28:15,2023-09-20 14:29:54,Nặng,Other,Lê Quang Thông,,QC,Approval,Đang giao hàng,7.0,0.0,2023-09-26 11:50:27.204000,
FMSV2023060046,Hoang Long Clinic,FMSV00046,Hanoi,EG-600WR,1G391K985,2016-02-24 00:00:00,2017-02-24 00:00:00,2023-06-19 16:24:49,2023-06-20 17:46:07,2023-09-08 08:31:30,2023-09-13 10:21:03,Nặng,Other,Ngân,,Repair,Approval,Đang sửa chữa,6.0,0.0,2023-09-29 18:53:18.881000,
FMSV2023060045,Hoang Long Clinic,FMSV00046,HCM,EG-600WR,1G391K563,2015-07-08 00:00:00,2016-07-07 00:00:00,2023-06-19 16:23:54,2023-06-20 12:31:04,2023-09-08 08:28:19,2023-09-13 10:22:48,Nặng,Other,Huỳnh Minh Hoàng,,Repair,Approval,Đang sửa chữa,6.0,0.0,2023-09-13 12:22:49.745000,
FMSV2023060043,Hoang Long Clinic,FMSV00046,Hanoi,EC-600WI,1C692K643,2016-10-30 00:00:00,2017-10-30 00:00:00,2023-06-19 16:21:44,2023-06-20 13:27:39,2023-09-13 11:01:46,2023-09-15 15:27:55,Nặng,Other,Nguyễn Tuấn Minh,,Repair,Approval,Đang sửa chữa,6.0,0.0,2023-09-15 17:28:03.790000,
FMSV2023090044,"FUJIFILM Vietnam Co., Ltd.",FMSV,Hanoi,EC-760R-V/I,6C728K116,2022-10-01 00:00:00,,2023-09-20 12:53:21,2023-09-20 18:42:11,2023-09-20 16:42:37,2023-09-21 14:39:16,Khác,Other,Nguyễn Tuấn Minh,,Repair,Approval,Đang sửa chữa,6.0,0.0,2023-09-21 16:39:19.741000,
FMSV2023090043,"FUJIFILM Vietnam Co., Ltd.",FMSV,Hanoi,EG-740N,2G399K002,2018-11-28 00:00:00,2019-11-28 00:00:00,2023-09-20 12:52:00,2023-09-20 18:43:48,2023-09-20 16:45:14,2023-09-21 14:39:37,Khác,Other,Nguyễn Tuấn Minh,,Repair,Approval,Đang sửa chữa,6.0,0.0,2023-09-21 16:39:38.820000,
FMSV2023090032,Hanoi Medical University Hospital,FMSV00079,Hanoi,EG-600WR,4G391K119,2019-01-01 00:00:00,2020-01-01 00:00:00,2023-09-18 13:01:40,2023-09-20 12:20:24,2023-09-20 10:36:14,2023-09-28 09:55:22,Nhẹ,Other,Lê Văn Hoàn,,Repair,Approval,Đang sửa chữa,6.0,0.0,2023-09-28 11:55:25.823000,
FMSV2023090050,"FUJIFILM Vietnam Co., Ltd.",FMSV,Hanoi,EG-760Z,1G403K314,2018-04-20 00:00:00,2019-04-20 00:00:00,2023-09-21 15:34:17,2023-09-26 10:32:53,2023-09-26 08:33:48,2023-09-28 09:55:56,Nhẹ,Other,Lê Văn Hoàn,,Repair,Approval,Đang sửa chữa,6.0,0.0,2023-09-28 11:55:58.844000,
FMSV2023090053,Bach Mai Hospital,FMSV00038,Hanoi,EG-600WR,KG391K535,2023-08-02 00:00:00,2024-08-02 00:00:00,2023-09-21 17:29:34,2023-09-25 18:24:27,2023-09-25 16:25:03,2023-09-28 10:05:21,Nhẹ,Other,Lê Văn Hoàn,,Repair,Approval,Đang sửa chữa,6.0,0.0,2023-09-28 12:05:23.824000,
FMSV2023070059,Hanoi Medical University Hospital,FMSV00079,Hanoi,EC-600WI,5C692K024,2019-12-26 00:00:00,2020-12-26 00:00:00,2023-07-24 15:37:02,2023-07-25 12:46:15,2023-09-07 10:25:20,,Nhẹ,Other,Nguyễn Khắc Thắng,,Authorization,Approval,Chuẩn bị sửa,5.0,0.0,2023-09-07 12:25:22.908000,
FMSV2023020034,Hoang Long Clinic,FMSV00046,Hanoi,EC-760R-V/I,1C728K180,2017-01-09 00:00:00,2018-01-09 00:00:00,2023-02-16 14:11:27,2023-02-23 16:11:49,2023-09-13 17:08:19,,Nặng,Other,Nguyễn Khắc Thắng,,Authorization,Approval,Chuẩn bị sửa,5.0,0.0,2023-09-13 19:08:22.935000,
FMSV2023090034,Hanoi Medical University Hospital,FMSV00079,Hanoi,EG-600WR,2G391K044,2016-05-18 00:00:00,2017-05-18 00:00:00,2023-09-18 13:20:32,2023-09-21 16:01:13,2023-09-21 14:01:37,,Khác,Other,Nguyễn Tuấn Minh,,Authorization,Approval,Chuẩn bị sửa,5.0,0.0,2023-09-21 16:01:39.987000,
FMSV2023090040,No. 91 Endoscopy-Gastrointestinal-Gi Scaning Test Clinic,FMSV00059,HCM,EC-760ZP-V/M,5C730K017,2022-12-12 00:00:00,2023-12-12 00:00:00,2023-09-19 11:22:40,2023-09-26 14:22:07,2023-09-26 12:23:01,,Nhẹ,Other,Nguyễn Thái Nguyên,,Authorization,Approval,Chuẩn bị sửa,5.0,0.0,2023-09-26 14:23:02.840000,
FMSV2023090051,Bach Mai Hospital,FMSV00038,Hanoi,EG-600WR,8G391K433,2021-11-20 00:00:00,2022-11-20 00:00:00,2023-09-21 15:35:11,2023-09-28 16:33:13,2023-09-28 14:33:58,,Nặng,Other,Lê Văn Hoàn,,Authorization,Approval,Chuẩn bị sửa,5.0,0.0,2023-09-28 16:35:30.292000,
FMSV2023020019,"FUJIFILM Vietnam Co., Ltd.",FMSV,HCM,EC-760ZP-V/M,2C730K027,2019-12-04 00:00:00,2020-12-04 00:00:00,2023-02-08 18:31:56,2023-02-13 17:33:19,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-14 12:49:42.137000,
FMSV2023020022,FTYO - Loaner Asset,FMSV00080,HCM,EC-760ZP-V/M,2C730K032,2018-05-11 00:00:00,2019-05-11 00:00:00,2023-02-08 18:54:02,2023-02-14 12:09:53,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-14 12:49:53.215000,
FMSV2023030040,Viet Duc Hospital,FMSV00066,HCM,EC-760R-V/I,1C728K450,2017-12-11 00:00:00,2018-12-11 00:00:00,2023-03-21 13:17:05,2023-03-23 10:52:53,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-05-29 12:10:48.426000,
FMSV2023030041,Hue University of Medicine and Pharmacy - Ginec,FMSV00043,HCM,EG-530WR,4G361A481,2013-11-11 00:00:00,,2023-03-23 14:16:53,2023-03-23 17:55:56,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-05-29 12:11:11.637000,
FMSV2023030069,Thong Nhat Hospital,FMSV00007,HCM,EC-720R/I,1C741K218,2019-12-24 00:00:00,2020-12-24 00:00:00,2023-03-28 10:34:42,2023-03-28 11:15:38,,,Nhẹ,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-05-29 12:22:25.187000,
FMSV2023030060,Hoang Long Clinic,FMSV00046,Hanoi,VP-7000,2V644K028,2017-02-08 00:00:00,2018-02-08 00:00:00,2023-03-23 19:41:03,2023-03-31 12:26:02,,,Khác,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-09 11:49:51.353000,
FMSV2023030075,"FUJIFILM Vietnam Co., Ltd.",FMSV,HCM,EC-530WI,1C603K041,,2020-03-20 00:00:00,2023-03-30 10:56:51,2023-04-04 18:33:19,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-14 12:50:30.672000,
FMSV2023040004,FTYO - Loaner Asset,FMSV00080,HCM,EN-580T,1C675K021,2014-07-15 00:00:00,2015-07-16 00:00:00,2023-04-03 17:13:24,2023-04-11 13:22:41,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-14 12:50:45.054000,
FMSV2023050025,Hoang Long Clinic,FMSV00046,Hanoi,EG-760R,1G402K303,2017-01-09 00:00:00,,2023-05-10 12:39:50,2023-05-17 12:42:16,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-09 11:50:32.098000,
FMSV2023050078,Thai Binh Hospital,FMSV00040,HCM,EG-530WR,LG361K357,2023-03-21 00:00:00,2024-03-21 00:00:00,2023-05-30 20:46:15,2023-06-01 19:14:12,,,Nhẹ,Other,Lê Quang Thông,WTY-FFVN-2308038,Inspection,,Chuẩn bị linh kiện,2.0,0.5,2023-10-01 22:40:04.133000,
FMSV2023060018,"FUJIFILM Vietnam Co., Ltd.",FMSV,HCM,EG-530WR,2G361K546,2019-03-20 00:00:00,2020-03-20 00:00:00,2023-06-08 10:38:56,2023-06-08 10:45:43,,,Nặng,Other,Nguyễn Thái Nguyên,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-06-08 12:40:03.013000,
FMSV2023060048,Hoang Long Clinic,FMSV00046,Hanoi,EC-760R-V/I,1C728K177,2017-01-09 00:00:00,2018-01-09 00:00:00,2023-06-19 16:26:45,2023-06-20 10:45:29,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-22 10:56:44.171000,
FMSV2023060044,Hoang Long Clinic,FMSV00046,Hanoi,EG-760R,1G402K304,2017-02-08 00:00:00,2018-02-08 00:00:00,2023-06-19 16:23:02,2023-06-20 11:41:57,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-09 11:46:10.411000,
FMSV2023060047,Hoang Long Clinic,FMSV00046,HCM,EG-760Z,1G403K110,2017-02-08 00:00:00,2018-02-08 00:00:00,2023-06-19 16:25:50,2023-06-20 12:59:28,,,Nhẹ,Other,Nguyễn Thái Nguyên,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-18 11:02:08.206000,
