rma,part_no,part_description,vie_name
FMSV2023080062,343A1305079D,ISA-G290A,Bộ phận thân ống soi
FMSV2023080062,343A1295408G,LG FLEXIBLE SECTION ASSY ROHS,Vỏ ống dẫn
FMSV2023080062,113Y200431B,NT TGCONT PCB,Bo mạch
FMSV2023080062,113Y200432B,NEW TV INTERFACE PCB,Bo mạch
FMSV2023080062,343A1331615E,VIDEO CONNECTOR ASS'Y,Bộ phận kết nối tín hiệu
FMSV2023080062,42B632243A,SLEEVE ROHS,Ống nối (đồng)
FMSV2023080062,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023080063,56A1082711A,WIRE ASSY,Dây cáp (thép)
FMSV2023080064,342A1295820E,BSA  G391A,
FMSV2023080064,68B989926A,RBS-G181A,Vỏ cao su
FMSV2023080064,42B632243A,SLEEVE ROHS,Ống nối (đồng)
FMSV2023080064,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023080064,68B12541530,FCT RING,Vòng sắt
FMSV2023080064,68A1304928B,FCT-G391A,Kênh sinh thiết
FMSV2023080064,370Y200592_,AIR/WATER TUBE ASS''Y,Kênh khí nước
FMSV2023080064,68B1318113A,J TUBE,Kênh nước phụ
FMSV2023080064,338Y130037A,COVER PLATE,Vỏ nhựa
FMSV2023080064,350Y120228A,RUBBER CONE SET,Tay nắm cao su
FMSV2023080064,42B12891190,SLIDE SLEEVE,Ống nối
FMSV2023080064,56B11069912,BELT,dây đai
FMSV2023080068,342A1295820E,BSA  G391A,
FMSV2023080068,68B989926A,RBS-G181A,Vỏ cao su
FMSV2023080068,42B632243A,SLEEVE ROHS,Ống nối (đồng)
FMSV2023080068,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023080068,68B12541530,FCT RING,Vòng sắt
FMSV2023080068,68A1304928B,FCT-G391A,Kênh sinh thiết
FMSV2023080068,343A1295408G,LG FLEXIBLE SECTION ASSY ROHS,Vỏ ống dẫn
FMSV2023080068,10A1333659E,LG CONNECTOR,Đầu kết nối
FMSV2023080068,370Y200592_,AIR/WATER TUBE ASS''Y,Kênh khí nước
FMSV2023080068,68B1318113A,J TUBE,Kênh nước phụ
FMSV2023080068,338Y130037A,COVER PLATE,Vỏ nhựa
FMSV2023080068,350Y120228A,RUBBER CONE SET,Tay nắm cao su
FMSV2023080068,42B12891190,SLIDE SLEEVE,Ống nối
FMSV2023080068,56B11069912,BELT,dây đai
FMSV2023080069,349A12176380,INVERTER BD ASSY,
FMSV2023080069,60B12176330,AL FOIL,
FMSV2023080070,33B1264886B,COUPLING RING ROHS,Vòng sắt
FMSV2023080070,360Y200090A,MAIN COVER,Vỏ nhựa
FMSV2023080070,23B10213231,RETAINER RING,Vòng sắt
FMSV2023080070,56A1021415A,WIRE ASSY(D) DWA-615      ROHS,
FMSV2023080070,56A1021298A,WIRE ASSY(U) DWA-670      ROHS,
FMSV2023080071,342A1295820E,BSA  G391A,
FMSV2023080071,68B989926A,RBS-G181A,Vỏ cao su
FMSV2023080071,42B632243A,SLEEVE ROHS,Ống nối (đồng)
FMSV2023080071,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023080074,342A1295820E,BSA  G391A,
FMSV2023080074,68B989926A,RBS-G181A,Vỏ cao su
FMSV2023080074,42B632243A,SLEEVE ROHS,Ống nối (đồng)
FMSV2023080074,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023080074,68A1296102E,FSA-G391A,Vỏ ống luồn
FMSV2023080074,23B1276136A,ISA RING 2,Vòng sắt
FMSV2023080074,60B10404180,O-RING,Vòng cao su
FMSV2023080074,23B1040417A,ISA RING 1,Vòng sắt
FMSV2023080074,343A1295408G,LG FLEXIBLE SECTION ASSY ROHS,Vỏ ống dẫn
FMSV2023080074,343A1331775D,VIDEO CONNECTOR ASS'Y,Bộ phận kết nối tín hiệu
FMSV2023080074,56B11069912,BELT,dây đai
FMSV2023080074,68B12541530,FCT RING,Vòng sắt
FMSV2023080074,68A1304928B,FCT-G391A,Kênh sinh thiết
FMSV2023080074,370Y200592_,AIR/WATER TUBE ASS''Y,Kênh khí nước
FMSV2023080074,68B1318113A,J TUBE,Kênh nước phụ
FMSV2023080075,68B12541530,FCT RING,Vòng sắt
FMSV2023080075,68A1304928B,FCT-G391A,Kênh sinh thiết
FMSV2023080075,370Y200592_,AIR/WATER TUBE ASS''Y,Kênh khí nước
FMSV2023080075,68B1318113A,J TUBE,Kênh nước phụ
FMSV2023080075,10A1304570J,CHA-G391A,Đầu thu hình
FMSV2023080075,342A1295820E,BSA  G391A,
FMSV2023080075,68B989926A,RBS-G181A,Vỏ cao su
FMSV2023080075,23B1295823A,RING2 FG391A ROHS,Vòng sắt
FMSV2023080075,56B11069912,BELT,dây đai
FMSV2023080075,42B632243A,SLEEVE ROHS,Ống nối (đồng)
FMSV2023080075,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023080076,342A1318071D,BSA-C287A,Bộ phận uốn cong
FMSV2023080076,68B12078100,RUBBER FOR BSA,Vỏ cao su
FMSV2023080076,42B593410A,PIPE SLEEVE,Ống nối (đồng)
FMSV2023080076,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023080076,68A1192810A,FCT-C310A,Kênh sinh thiết
FMSV2023080076,68B1140782A,PIPE ROHS,Ống nối (đồng)
FMSV2023080076,343A1295408G,LG FLEXIBLE SECTION ASSY ROHS,Vỏ ống dẫn
FMSV2023080076,343A1331615E,VIDEO CONNECTOR ASS'Y,Bộ phận kết nối tín hiệu
FMSV2023080076,121A1021173D,RC SWITCH,Nút nhấn
FMSV2023080076,57A1021321A,SW CAP,Vỏ nút nhấn
FMSV2023080076,41B980096A,SWITCH HOLDER,Giá đỡ
FMSV2023080076,370Y200590_,AW TUBE ASS''Y,Kênh khí nước
FMSV2023080076,68B12952250,WATER JET TUBE,Kênh nước phụ
FMSV2023080076,56B11069912,BELT,dây đai
FMSV2023080076,57A1235205C,AIRTIGHT CAP,Nắp chống nước
FMSV2023080078,10A1224196D,CHA-C308A,Đầu thu hình
FMSV2023080078,370Y200590_,AW TUBE ASS''Y,Kênh khí nước
FMSV2023080078,68B12952250,WATER JET TUBE,Kênh nước phụ
FMSV2023080078,57B12733300,CAP,Nắp nhựa
FMSV2023080078,371Y200052_,NOZZLE,Vòi phun
FMSV2023080078,342A1251557C,BENDING SECTION C643A     ROHS,Bộ phận uốn cong
FMSV2023080078,42B593410A,PIPE SLEEVE,Ống nối (đồng)
FMSV2023080078,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023080078,68B1207810A,RUBBER FOR BSA,Vỏ cao su
FMSV2023080078,343A12245000,VIDEO CONNECTOR ASSY,Bộ phận kết nối tín hiệu
FMSV2023080078,343A1295408G,LG FLEXIBLE SECTION ASSY ROHS,Vỏ ống dẫn
FMSV2023080078,57A1235205C,AIRTIGHT CAP,Nắp chống nước
FMSV2023080078,56B11069912,BELT,dây đai
FMSV2023080079,370N200272_,RBS-C740A,Vỏ cao su
FMSV2023080079,370Y200249B,FSA-C741A,Vỏ ống luồn
FMSV2023080079,60B10404180,O-RING,Vòng cao su
FMSV2023080079,830Y200200D,BSA-C741A,Bộ phận uốn cong
FMSV2023080079,347N130337_,HANGING SLEEVE,Ống nối (đồng)
FMSV2023080079,898Y201120C,FSB A,Vỏ ống dẫn
FMSV2023080079,370Y200510B,FCT-C741A,Kênh sinh thiết
FMSV2023080079,372N200106A,FCT RING,Vòng sắt
FMSV2023080079,370Y200615A,AWT-C740A,Kênh khí nước
FMSV2023080079,370Y130089_,J TUBE,Kênh nước phụ
FMSV2023080080,56A1082711A,WIRE ASSY,Dây cáp (thép)
FMSV2023080081,28A1259770C,IRIS ASSY,Bộ điều khiển ánh sáng
FMSV2023080082,343A1191206E,INSERTING SECTION ASS'Y,Bộ phận thân ống soi
FMSV2023080082,42B315882A,SLEEVE                    ROHS,
FMSV2023080082,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023080082,12A1176704B,SWITCH CASE ASSY,
FMSV2023080082,57B11850930,CAP,Nắp nhựa
FMSV2023080082,68B11191350,BENDING RUBBER,Vỏ cao su
FMSV2023080083,110A1223871F,SET-UPBOARD(1/6CCD),Bo mạch
FMSV2023080083,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023080083,42B632243A,SLEEVE ROHS,Ống nối (đồng)
FMSV2023080083,343A1118809C,ISA-G202A,Bộ phận thân ống soi
FMSV2023080084,343A1331615E,VIDEO CONNECTOR ASS'Y,Bộ phận kết nối tín hiệu
FMSV2023080085,342A1295887A,BENDING SECTION ASSY,Bộ phận uốn cong
FMSV2023080085,68B9893902,RUBBER FOR BSA ROHS,Vỏ cao su
FMSV2023080085,343A1295408G,LG FLEXIBLE SECTION ASSY ROHS,Vỏ ống dẫn
FMSV2023080085,42B593410A,PIPE SLEEVE,Ống nối (đồng)
FMSV2023080085,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023080085,56A1082711A,WIRE ASSY,Dây cáp (thép)
FMSV2023080087,10A1230572A,CHA-G201A ROHS,Đầu thu hình
FMSV2023080087,343A1295408G,LG FLEXIBLE SECTION ASSY ROHS,Vỏ ống dẫn
FMSV2023080087,68B9804212,RUBBER FOR BSA ROHS,Vỏ cao su
FMSV2023080087,57A12657080,CAP +UV ROHS,Nắp nhựa
FMSV2023080087,371Y200081_,NOZZLE,Vòi phun
FMSV2023080091,342A1334571D,BSA-C727A,Bộ phận uốn cong
FMSV2023080091,385N200076B,RBS,Vỏ cao su
FMSV2023080091,347N120260_,ROUND CORNER SLEEVE,Ống nối (đồng)
FMSV2023080091,347N100996C,HANGING SLEEVE,Ống nối (đồng)
FMSV2023080091,369N100226D,WIRE SLEEVE,Ống nối (đồng)
FMSV2023080091,68B13350950,FCT RING,Vòng sắt
FMSV2023080091,370Y200007C,FCT-C730A,Kênh sinh thiết
FMSV2023080091,68A1336494A,A/W TUBE,Kênh khí nước
FMSV2023080091,370Y130089_,J TUBE,Kênh nước phụ
FMSV2023080091,350N102482C,FCTINLET COVER RUBBER,Vòng cao su
FMSV2023080091,350N120376_,COVER L,Vòng cao su
FMSV2023080094,68B12541530,FCT RING,Vòng sắt
FMSV2023080094,68A1304928B,FCT-G391A,Kênh sinh thiết
FMSV2023080094,370Y200592_,AIR/WATER TUBE ASS''Y,Kênh khí nước
FMSV2023080094,68B1318113A,J TUBE,Kênh nước phụ
FMSV2023080094,68B989926A,RBS-G181A,Vỏ cao su
FMSV2023080095,56A1082711A,WIRE ASSY,Dây cáp (thép)
FMSV2023080097,68B9893902,RUBBER FOR BSA ROHS,Vỏ cao su
FMSV2023080097,68B1114537A,FITTING PART ROHS,Vòng sắt
FMSV2023080097,68A1102995A,FORCEPS TUBE,Kênh sinh thiết
FMSV2023080097,370Y200586_,A/W TUBE ASS''Y,Kênh khí nước
FMSV2023080097,56A10322940,ELEVATOR WIRE ASS/Y ROHS,Cáp nâng
FMSV2023080097,370Y200425_,ELEVATOR PIPE ASS''Y,
FMSV2023080097,343A1331613D,VIDEO CONNECTOR ASS’Y,Bộ phận kết nối tín hiệu
FMSV2023080098,370Y200639D,ISA-C692A,Bộ phận thân ống soi
FMSV2023080098,113Y200260A,S600 CTL PCB,Bo mạch
FMSV2023080098,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023080098,42B593410A,PIPE SLEEVE,Ống nối (đồng)
FMSV2023080100,10A1304570J,CHA-G391A,Đầu thu hình
FMSV2023080100,7A1296088B,LG-G391A,Dây dẫn sáng
FMSV2023080100,342A1295820E,BSA  G391A,
FMSV2023080100,68B989926A,RBS-G181A,Vỏ cao su
FMSV2023080100,42B632243A,SLEEVE ROHS,Ống nối (đồng)
FMSV2023080100,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023080101,10A1225221B,CAMERA HEAD ASS''Y,Đầu thu hình
FMSV2023080101,370Y200577A,FCT-G76D,Kênh sinh thiết
FMSV2023080101,68B12541530,FCT RING,Vòng sắt
FMSV2023080101,342A979721F,BSA-G166A,Bộ phận uốn cong
FMSV2023080101,68B9804212,RUBBER FOR BSA ROHS,Vỏ cao su
FMSV2023080101,42B632243A,SLEEVE ROHS,Ống nối (đồng)
FMSV2023080101,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023080101,68A921163H,FSA-G166A,Vỏ ống luồn
FMSV2023080101,23B1021211A,ISA RING 2,Vòng sắt
FMSV2023080101,23B1040417A,ISA RING 1,Vòng sắt
FMSV2023080101,57B939920B,CAP,Nắp nhựa
FMSV2023080101,68B11140392,NOZZLE,Vòi phun
FMSV2023080101,53B884040A,SPECIAL SCREW,Ốc vít
FMSV2023080101,370Y200582_,AIR/WATER TUBE ASS''Y,Kênh khí nước
FMSV2023080101,1B9174490,LG LENS,Thấu kính dẫn sáng
FMSV2023080102,301A1032345M,OSA,Tay cầm điều khiển
FMSV2023080102,11A1032325A,SIDE COVER,
FMSV2023080102,10A1225221B,CAMERA HEAD ASS''Y,Đầu thu hình
FMSV2023080102,342A979721F,BSA-G166A,Bộ phận uốn cong
FMSV2023080102,68B9804212,RUBBER FOR BSA ROHS,Vỏ cao su
FMSV2023080102,42B632243A,SLEEVE ROHS,Ống nối (đồng)
FMSV2023080102,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023080102,7A1107609B,LG BUNDLE,Dây dẫn sáng
FMSV2023080102,57B939920B,CAP,Nắp nhựa
FMSV2023080102,68B11140392,NOZZLE,Vòi phun
FMSV2023080102,53B884040A,SPECIAL SCREW,Ốc vít
FMSV2023080102,370Y200577A,FCT-G76D,Kênh sinh thiết
FMSV2023080102,68B12541530,FCT RING,Vòng sắt
FMSV2023080102,370Y200582_,AIR/WATER TUBE ASS''Y,Kênh khí nước
FMSV2023080102,1B9174490,LG LENS,Thấu kính dẫn sáng
FMSV2023090001,10A1224196D,CHA-C308A,Đầu thu hình
FMSV2023090001,68B1207810A,RUBBER FOR BSA,Vỏ cao su
FMSV2023090001,371Y200052_,NOZZLE,Vòi phun
FMSV2023090001,57B12733300,CAP,Nắp nhựa
FMSV2023090002,343A1251586D,ISA-C643A,Bộ phận thân ống soi
FMSV2023090002,42B593410A,PIPE SLEEVE,Ống nối (đồng)
FMSV2023090002,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023090003,113Y200197P,Main PCB,Bo mạch chính
FMSV2023090004,342A1295887A,BENDING SECTION ASSY,Bộ phận uốn cong
FMSV2023090004,68B9893902,RUBBER FOR BSA ROHS,Vỏ cao su
FMSV2023090004,68A1304877A,FCT-C692A,Kênh sinh thiết
FMSV2023090004,68B1235415A,FCT RING,Vòng sắt
FMSV2023090004,370Y200585_,AW TUBE ASS'Y,Kênh khí nước
FMSV2023090004,68B12952250,WATER JET TUBE,Kênh nước phụ
FMSV2023090004,42B593410A,PIPE SLEEVE,Ống nối (đồng)
FMSV2023090004,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023090004,42B12891190,SLIDE SLEEVE,Ống nối
FMSV2023090004,374Y200024C,SUCTION VALVE ASS'Y 500_2,Ổ van hút
FMSV2023090005,342A1295820E,BSA  G391A,
FMSV2023090005,68B989926A,RBS-G181A,Vỏ cao su
FMSV2023090005,42B632243A,SLEEVE ROHS,Ống nối (đồng)
FMSV2023090005,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023090005,68A1304928B,FCT-G391A,Kênh sinh thiết
FMSV2023090005,68B12541530,FCT RING,Vòng sắt
FMSV2023090005,370Y200592_,AIR/WATER TUBE ASS''Y,Kênh khí nước
FMSV2023090005,68B1318113A,J TUBE,Kênh nước phụ
FMSV2023090005,42B12891190,SLIDE SLEEVE,Ống nối
FMSV2023090007,10A1333935H,CHA-G402A,Đầu thu hình
FMSV2023090007,830Y200633B,BSA-G400A,Bộ phận uốn cong
FMSV2023090007,347N130337_,HANGING SLEEVE,Ống nối (đồng)
FMSV2023090007,350N130688_,RAIL COVER,Thanh ray
FMSV2023090007,363N130348_,SLIT GUIDE RAIL,Thanh ray
FMSV2023090007,363N200369_,SPLING HOLDING BASE(1.2MM),Giá đỡ
FMSV2023090007,401N130035_,SPLING HOLDING PLATE(1.2MM),Giá đỡ
FMSV2023090007,308N130116_,SPECIAL SCREW,Ốc vít
FMSV2023090007,110M171001T_,SCREW,Ốc vít
FMSV2023090007,370Y200213_,FCT-G391AH,Kênh sinh thiết
FMSV2023090007,68B12541530,FCT RING,Vòng sắt
FMSV2023090007,343A1337436B,FSA-G402A,Vỏ ống luồn
FMSV2023090007,68B989926A,RBS-G181A,Vỏ cao su
FMSV2023090007,350N102482C,FCTINLET COVER RUBBER,Vòng cao su
FMSV2023090007,68A1336784A,A/W TUBE,Kênh khí nước
FMSV2023090007,68A1336787A,J TUBE,Kênh nước phụ
FMSV2023090007,317Y200119B,CAP,Nắp nhựa
FMSV2023090007,371Y200128B,NOZZLE ASSY,Vòi phun
FMSV2023090008,113Y200042C,MAIN PCB,Bo mạch chính
FMSV2023090008,142K1294530,HEAT SINK ASSY,Bộ tản nhiệt
FMSV2023090011,342A1295820E,BSA  G391A,
FMSV2023090011,68B989926A,RBS-G181A,Vỏ cao su
FMSV2023090011,42B632243A,SLEEVE ROHS,Ống nối (đồng)
FMSV2023090011,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023090012,342A1295820E,BSA  G391A,
FMSV2023090012,68B989926A,RBS-G181A,Vỏ cao su
FMSV2023090012,42B632243A,SLEEVE ROHS,Ống nối (đồng)
FMSV2023090012,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023090012,68A1296102E,FSA-G391A,Vỏ ống luồn
FMSV2023090012,23B1276136A,ISA RING 2,Vòng sắt
FMSV2023090012,23B1040417A,ISA RING 1,Vòng sắt
FMSV2023090012,343A1295408G,LG FLEXIBLE SECTION ASSY ROHS,Vỏ ống dẫn
FMSV2023090012,68A1304928B,FCT-G391A,Kênh sinh thiết
FMSV2023090012,68B12541530,FCT RING,Vòng sắt
FMSV2023090012,370Y200592_,AIR/WATER TUBE ASS''Y,Kênh khí nước
FMSV2023090012,68B1318113A,J TUBE,Kênh nước phụ
FMSV2023090012,42B12891190,SLIDE SLEEVE,Ống nối
FMSV2023090013,370Y200639E,ISA-C692A,Bộ phận thân ống soi
FMSV2023090013,343A1331775D,VIDEO CONNECTOR ASS'Y,Bộ phận kết nối tín hiệu
FMSV2023090013,343A1295408G,LG FLEXIBLE SECTION ASSY ROHS,Vỏ ống dẫn
FMSV2023090013,56A1082711A,WIRE ASSY,Dây cáp (thép)
FMSV2023090013,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023090013,42B593410A,PIPE SLEEVE,Ống nối (đồng)
FMSV2023090014,56A1082711A,WIRE ASSY,Dây cáp (thép)
FMSV2023090017,343A1136505E,LG FLEXIBLESECTION ASSY,Vỏ ống dẫn
FMSV2023090017,56A1082711A,WIRE ASSY,Dây cáp (thép)
FMSV2023090018,370Y200590_,AW TUBE ASS''Y,Kênh khí nước
FMSV2023090018,68B12952250,WATER JET TUBE,Kênh nước phụ
FMSV2023090018,68A1192819A,FCT-C308A,Kênh sinh thiết
FMSV2023090018,7A1185662D,LG-C308A,Dây dẫn sáng
FMSV2023090018,68B1140782A,PIPE ROHS,Ống nối (đồng)
FMSV2023090018,23B8087081,ISA RING 2,Vòng sắt
FMSV2023090018,23B1040417A,ISA RING 1,Vòng sắt
FMSV2023090018,68A1265571J,FSA-C643AH / 9.3,Vỏ ống luồn
FMSV2023090018,342A1251557C,BENDING SECTION C643A     ROHS,Bộ phận uốn cong
FMSV2023090018,68B1207810A,RUBBER FOR BSA,Vỏ cao su
FMSV2023090018,56B11069912,BELT,dây đai
FMSV2023090018,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023090018,42B593410A,PIPE SLEEVE,Ống nối (đồng)
FMSV2023090020,10A1331996J,CHA-G403A,Đầu thu hình
FMSV2023090020,68A1333870A,PROTECTION TUBE A,Ống bảo vệ
FMSV2023090020,830Y200631C,BSA-G403A,Bộ phận uốn cong
FMSV2023090020,347N130337_,HANGING SLEEVE,Ống nối (đồng)
FMSV2023090020,68A1333808B,PROTECTION TUBE B,Ống bảo vệ
FMSV2023090020,308N130116_,SPECIAL SCREW,Ốc vít
FMSV2023090020,363N130360A,SPRING HOLDING BASE 1.3U1.2DLR,Giá đỡ
FMSV2023090020,401N130035_,SPLING HOLDING PLATE(1.2MM),Giá đỡ
FMSV2023090020,110M171001T_,SCREW,Ốc vít
FMSV2023090020,401N200040A,SPLING HOLDING PLATE(1.3MM),Giá đỡ
FMSV2023090020,68B11144712,RUBBER FOR BSA ROHS,Vỏ cao su
FMSV2023090020,113Y120138E,SC600 POW PCB ASSY,Bo mạch
FMSV2023090020,113Y120087L,SC600 FPGA PCB ASSY,Bo mạch
FMSV2023090020,113Y120086P,SC600 MCU PCB ASSY,Bo mạch
FMSV2023090020,113Y120085G,LD PCB ASSY,Bo mạch
FMSV2023090020,128Y200018D,SW BOX ASSY(5 BUTTON),Cụm nút nhấn
FMSV2023090021,7A1333929F,LGB-C728A,Dây dẫn sáng
FMSV2023090021,830Y200753A,BSA-C728A,Bộ phận uốn cong
FMSV2023090021,347N130337_,HANGING SLEEVE,Ống nối (đồng)
FMSV2023090021,308N130116_,SPECIAL SCREW,Ốc vít
FMSV2023090021,363N130361_,SPLING HOLDING BASE(1.44MM),Giá đỡ
FMSV2023090021,401N130037_,SPLING HOLDING PLATE(1.44MM),Giá đỡ
FMSV2023090021,110M171001T_,SCREW,Ốc vít
FMSV2023090021,350N102482C,FCTINLET COVER RUBBER,Vòng cao su
FMSV2023090021,350N130688_,RAIL COVER,Thanh ray
FMSV2023090021,363N130348_,SLIT GUIDE RAIL,Thanh ray
FMSV2023090021,68B9893902,RUBBER FOR BSA ROHS,Vỏ cao su
FMSV2023090025,28A1259770C,IRIS ASSY,Bộ điều khiển ánh sáng
FMSV2023090026,383Y200001D,ELEVATOR WIRE ASSY,
FMSV2023090027,68B1141446B,RBS-G195A,Vỏ cao su
FMSV2023090027,342A1304470J,BSA-G390A,Bộ phận uốn cong
FMSV2023090027,57A13185000,CAP,Nắp nhựa
FMSV2023090027,371Y200104B,NOZZLE,Vòi phun
FMSV2023090027,370Y200579_,AIR/WATER TUBE ASS'Y,Kênh khí nước
FMSV2023090027,68A1318498A,FCT-G390A,Kênh sinh thiết
FMSV2023090027,7A1335288D,LGB-G390A,Dây dẫn sáng
FMSV2023090027,42B13320050,SLEEVE FG390A ROHS,Ống nối (đồng)
FMSV2023090027,54A3792390,NUT ASSY,Đai ốc (đồng)
FMSV2023090028,57B939920B,CAP,Nắp nhựa
FMSV2023090028,68B11140392,NOZZLE,Vòi phun
FMSV2023090028,10A1225221B,CAMERA HEAD ASS''Y,Đầu thu hình
FMSV2023090028,68B9804212,RUBBER FOR BSA ROHS,Vỏ cao su
FMSV2023090029,343A1331775D,VIDEO CONNECTOR ASS'Y,Bộ phận kết nối tín hiệu
FMSV2023090029,342A1295887K,BENDING SECTION ASSY,Bộ phận uốn cong
FMSV2023090029,68B9893902,RUBBER FOR BSA ROHS,Vỏ cao su
FMSV2023090029,42B593410A,PIPE SLEEVE,Ống nối (đồng)
FMSV2023090029,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023090029,68A1295935F,FSA-C692A ROHS,Vỏ ống luồn
FMSV2023090029,23B8087081,ISA RING 2,Vòng sắt
FMSV2023090029,23B1040417A,ISA RING 1,Vòng sắt
FMSV2023090029,56B11069912,BELT,dây đai
FMSV2023090030,56A1082711A,WIRE ASSY,Dây cáp (thép)
FMSV2023090030,342A1295887K,BENDING SECTION ASSY,Bộ phận uốn cong
FMSV2023090030,68B9893902,RUBBER FOR BSA ROHS,Vỏ cao su
FMSV2023090030,42B593410A,PIPE SLEEVE,Ống nối (đồng)
FMSV2023090030,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023090030,68A1304877A,FCT-C692A,Kênh sinh thiết
FMSV2023090030,68B1235415A,FCT RING,Vòng sắt
FMSV2023090030,68A1295935F,FSA-C692A ROHS,Vỏ ống luồn
FMSV2023090030,23B8087081,ISA RING 2,Vòng sắt
FMSV2023090030,23B1040417A,ISA RING 1,Vòng sắt
FMSV2023090030,42B12891190,SLIDE SLEEVE,Ống nối
FMSV2023090030,56B11069912,BELT,dây đai
FMSV2023090030,370Y200585_,AW TUBE ASS'Y,Kênh khí nước
FMSV2023090030,68B12952250,WATER JET TUBE,Kênh nước phụ
FMSV2023090031,68A1295935F,FSA-C692A ROHS,Vỏ ống luồn
FMSV2023090031,23B8087081,ISA RING 2,Vòng sắt
FMSV2023090031,23B1040417A,ISA RING 1,Vòng sắt
FMSV2023090031,68B9893902,RUBBER FOR BSA ROHS,Vỏ cao su
FMSV2023090035,68A1304928B,FCT-G391A,Kênh sinh thiết
FMSV2023090035,68B12541530,FCT RING,Vòng sắt
FMSV2023090035,342A1295820E,BSA  G391A,
FMSV2023090035,68B989926A,RBS-G181A,Vỏ cao su
FMSV2023090035,42B632243A,SLEEVE ROHS,Ống nối (đồng)
FMSV2023090035,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023090035,343A1295408G,LG FLEXIBLE SECTION ASSY ROHS,Vỏ ống dẫn
FMSV2023090035,42B12891190,SLIDE SLEEVE,Ống nối
FMSV2023090035,56B11069912,BELT,dây đai
FMSV2023090035,370Y200592_,AIR/WATER TUBE ASS''Y,Kênh khí nước
FMSV2023090035,68B1318113A,J TUBE,Kênh nước phụ
FMSV2023090038,343A1337436B,FSA-G402A,Vỏ ống luồn
FMSV2023090038,60B10404180,O-RING,Vòng cao su
FMSV2023090038,370Y200213_,FCT-G391AH,Kênh sinh thiết
FMSV2023090038,68B12541530,FCT RING,Vòng sắt
FMSV2023090038,68A1336784A,A/W TUBE,Kênh khí nước
FMSV2023090038,68A1336787A,J TUBE,Kênh nước phụ
FMSV2023090038,68B989926A,RBS-G181A,Vỏ cao su
FMSV2023090038,350N102482C,FCTINLET COVER RUBBER,Vòng cao su
FMSV2023090039,898Y201120C,FSB A,Vỏ ống dẫn
FMSV2023090040,385N200076B,RBS,Vỏ cao su
FMSV2023090041,57B12733300,CAP,Nắp nhựa
FMSV2023090041,371Y200052_,NOZZLE,Vòi phun
FMSV2023090041,10A1224196D,CHA-C308A,Đầu thu hình
FMSV2023090041,68B1207810A,RUBBER FOR BSA,Vỏ cao su
FMSV2023090046,370Y200577A,FCT-G76D,Kênh sinh thiết
FMSV2023090046,68B12541530,FCT RING,Vòng sắt
FMSV2023090046,370Y200582_,AIR/WATER TUBE ASS''Y,Kênh khí nước
FMSV2023090046,7A1107609B,LG BUNDLE,Dây dẫn sáng
FMSV2023090046,57B939920B,CAP,Nắp nhựa
FMSV2023090046,68B11140392,NOZZLE,Vòi phun
FMSV2023090046,342A979721F,BSA-G166A,Bộ phận uốn cong
FMSV2023090046,68B9804212,RUBBER FOR BSA ROHS,Vỏ cao su
FMSV2023090046,42B632243A,SLEEVE ROHS,Ống nối (đồng)
FMSV2023090046,343A1136505E,LG FLEXIBLESECTION ASSY,Vỏ ống dẫn
FMSV2023090046,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023090049,342A1295820E,BSA  G391A,
FMSV2023090049,68B989926A,RBS-G181A,Vỏ cao su
FMSV2023090049,42B632243A,SLEEVE ROHS,Ống nối (đồng)
FMSV2023090049,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023090049,68A1304928B,FCT-G391A,Kênh sinh thiết
FMSV2023090049,68B12541530,FCT RING,Vòng sắt
