rma,r_code,r_description,vie_name
FMSV2023090023,R162,BSA.Resoldering,Bộ phận uốn cong
FMSV2023090033,R162,BSA.Resoldering,Bộ phận uốn cong
FMSV2023090036,R162,BSA.Resoldering,Bộ phận uốn cong
FMSV2023090053,R162,BSA.Resoldering,Bộ phận uốn cong
FMSV2022090066,R171,CHA.Celaning of CHA around Epoxy area only,Đầu thu hình
FMSV2023040069,R171,CHA.Celaning of CHA around Epoxy area only,Đầu thu hình
FMSV2023080037,R171,CHA.Celaning of CHA around Epoxy area only,Đầu thu hình
FMSV2022120021,R206,O.Cleaning,Vệ sinh
FMSV2023020020,R206,O.Cleaning,Vệ sinh
FMSV2021090002,R216,PCB.Replace Patient PCB,Bo mạch điều khiển
FMSV2022120051,R216,PCB.Replace Patient PCB,Bo mạch điều khiển
FMSV2023010004,R217,PCB.Repair PCB,Bo mạch điều khiển
FMSV2023040057,R217,PCB.Repair PCB,Bo mạch điều khiển
FMSV2022110019,R220,PCB Replace Main PCB,Bo mạch chính
FMSV2022110026,R220,PCB Replace Main PCB,Bo mạch chính
FMSV2022120052,R220,PCB Replace Main PCB,Bo mạch chính
FMSV2023010001,R220,PCB Replace Main PCB,Bo mạch chính
FMSV2023020067,R220,PCB Replace Main PCB,Bo mạch chính
FMSV2023030060,R220,PCB Replace Main PCB,Bo mạch chính
FMSV2023070039,R220,PCB Replace Main PCB,Bo mạch chính
FMSV2023080002,R220,PCB Replace Main PCB,Bo mạch chính
FMSV2023080010,R220,PCB Replace Main PCB,Bo mạch chính
FMSV2023090003,R220,PCB Replace Main PCB,Bo mạch chính
FMSV2023090008,R220,PCB Replace Main PCB,Bo mạch chính
FMSV2022120074,R230,LPS. Replace Lamp Power Suply Unit,Bộ cấp nguồn bóng đèn
FMSV2021110026,R235,PCB. Replace Light Control PCB,Bo mạch điều khiển
FMSV2022060038,R270,IRS.Replace Iris Assy,Thay thế bộ phận điều khiển ánh sáng
FMSV2022060039,R270,IRS.Replace Iris Assy,Thay thế bộ phận điều khiển ánh sáng
FMSV2022110018,R270,IRS.Replace Iris Assy,Thay thế bộ phận điều khiển ánh sáng
FMSV2022110065,R270,IRS.Replace Iris Assy,Thay thế bộ phận điều khiển ánh sáng
FMSV2022120054,R270,IRS.Replace Iris Assy,Thay thế bộ phận điều khiển ánh sáng
FMSV2022120057,R270,IRS.Replace Iris Assy,Thay thế bộ phận điều khiển ánh sáng
FMSV2023030017,R270,IRS.Replace Iris Assy,Thay thế bộ phận điều khiển ánh sáng
FMSV2023080022,R270,IRS.Replace Iris Assy,Thay thế bộ phận điều khiển ánh sáng
FMSV2023080081,R270,IRS.Replace Iris Assy,Thay thế bộ phận điều khiển ánh sáng
FMSV2023090025,R270,IRS.Replace Iris Assy,Thay thế bộ phận điều khiển ánh sáng
FMSV2023060058,R308,PCB.Replace MUX PCB,Bo mạch điều khiển
FMSV2022110036,R705,PCB.Replace POW PCB,Bo mạch điều khiển
FMSV2022110036,R705,PCB.Replace POW PCB,Bo mạch điều khiển
FMSV2022100023,R706,PCB.Replace LD PCB,Bo mạch điều khiển
FMSV2022110031,R707,PCB.Replace FPGA PCB,Bo mạch điều khiển
FMSV2023080013,R707,PCB.Replace FPGA PCB,Bo mạch điều khiển
FMSV2023080062,R707,PCB.Replace FPGA PCB,Bo mạch điều khiển
FMSV2023090020,R707,PCB.Replace FPGA PCB,Bo mạch điều khiển
FMSV2023040057,R219,PCB.Replace Power Supply PCB,Bo cấp nguồn
FMSV2022110012,R314,EUS.Repalace CB2 Assy,Bộ xử lý tín hiệu
FMSV2022120104,R234,SOF.Software Upgrade,Nâng cấp phần mềm
FMSV2023030040,R107,PCB.Adjustment,Cài đặt phần mềm
FMSV2023060018,R107,PCB.Adjustment,Cài đặt phần mềm
FMSV2022120091,R299,Replace DDC PCB,Bo nguồn cách ly
FMSV2022120101,R299,Replace DDC PCB,Bo nguồn cách ly
FMSV2023010021,R299,Replace DDC PCB,Bo nguồn cách ly
FMSV2022100043,R768,FSB. LG flexible section Coat Patching,Bộ phận ống dẫn của ống soi
FMSV2022120003,R768,FSB. LG flexible section Coat Patching,Bộ phận ống dẫn của ống soi
FMSV2022120023,R768,FSB. LG flexible section Coat Patching,Bộ phận ống dẫn của ống soi
FMSV2023020036,R768,FSB. LG flexible section Coat Patching,Bộ phận ống dẫn của ống soi
FMSV2023040039,R768,FSB. LG flexible section Coat Patching,Bộ phận ống dẫn của ống soi
FMSV2023080036,R768,FSB. LG flexible section Coat Patching,Bộ phận ống dẫn của ống soi
FMSV2022100027,R775,FSB. Replace FSB Assy,Vỏ ống luồn (FSB)
FMSV2022110033,R775,FSB. Replace FSB Assy,Vỏ ống luồn (FSB)
FMSV2023080042,R775,FSB. Replace FSB Assy,Vỏ ống luồn (FSB)
FMSV2022110018,R272,PCB.Replace PS Board,Bo mạch
FMSV2023060047,R708,PCB.Replace MCU PCB,Bo mạch
FMSV2022120046,R301,PUM.Replace Pipe,Bơm
FMSV2022120082,R782,CLN.Plasma cleaning,Vệ sinh
FMSV2023070078,R782,CLN.Plasma cleaning,Vệ sinh
FMSV2023020058,R767,WGA. Polishing Image lens (CHA),Vệ sinh đầu thu hình (CHA)
FMSV2023030061,R060,SUB.Replace Suction Button,Thay thế van hút
FMSV2023090050,R174,ISA.Change of postion coupling Ring - ISA Ring,Vòng Sắt
FMSV2023040065,R006,AWB.Replace O-Ring/One Way Valve,Vòng cao su
FMSV2023060058,R254,PCB.Replace Network PCB,Thay thế bo mạch giao tiếp
