rma,CUSTOMER_NAME,customer,location,model_d,sn,install_date,warranty_date,receive_date,inspection_date,start_time,end_time,repair_size,issue_part,ks,wr_report,change_stt,Approval,repair_status,e_score,w_score,update_time,return_date
FMSV2023110031,Bach Mai Hospital,FMSV00038,HCM,EG-600WR,KG391K535,2023-08-02 00:00:00,2024-08-02 00:00:00,2023-11-15 13:33:09,2023-11-22 16:53:30,,,Nặng,Other,,WTY-FFVN-2311055,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-11-29 15:02:47.507000,
FMSV2023110056,Son Tay General Hospital,FMSV00446,Hanoi,VP-4450HD,1V567A403,2013-01-01 00:00:00,2014-01-01 00:00:00,2023-11-22 12:46:04,2023-11-27 19:33:50,,,Khác,Other,Trần Minh Đức,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-11-30 16:16:29.862000,
FMSV2023110057,Son Tay General Hospital,FMSV00446,Hanoi,EB-530S,1B083A083,2013-01-01 00:00:00,2014-01-01 00:00:00,2023-11-22 12:49:41,2023-11-28 11:37:38,,,Nặng,Other,Trần Minh Đức,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-11-30 16:16:54.166000,
FMSV2023110058,Nam Dinh Provincial General Hospital ,FMSV00021,Hanoi,EG-530FP,4G314A051,2010-10-22 00:00:00,,2023-11-22 16:08:59,2023-11-24 12:39:52,,,Nặng,Other,Trần Minh Đức,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-11-30 16:17:13.060000,
FMSV2023110036,Thien Duc International General Hospital- Ha Noi,FMSV00222,Hanoi,VP-4450HD,2V567K898,2018-02-28 00:00:00,2019-02-28 00:00:00,2023-11-16 17:51:19,2023-11-20 18:21:03,,,Khác,Other,Trần Minh Đức,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-11-30 16:17:39.233000,
FMSV2023110069,Hue University Of Medicine And Pharmacy - Ginec,FMSV00043,Hanoi,ED-530XT,SD102A080,2013-11-11 00:00:00,,2023-11-29 16:46:09,2023-11-30 16:45:08,,,Nhẹ,Other,Trần Minh Đức,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-12-06 16:53:11.990000,
FMSV2023110020,Dong Thap General Hospital,FMSV00410,Hanoi,EG-530WR,7G361K162,2022-08-18 00:00:00,2023-08-18 00:00:00,2023-11-14 14:41:16,2023-11-14 14:58:03,,,Nặng,Other,Trần Minh Đức,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-12-06 16:53:47.224000,
FMSV2023120006,Thai Binh Hospital,FMSV00040,Hanoi,EG-530WR,LG361K357,2023-03-21 00:00:00,2024-03-21 00:00:00,2023-12-05 16:05:05,2023-12-07 11:07:56,2023-12-07 09:08:38,,Nhẹ,Other,Lê Văn Hoàn,,Parts Selection,Approval,Chờ xác nhận,4.0,0.0,2023-12-07 11:08:40.149000,
FMSV2023110054,Nghe An Friendship General Hospital,FMSV00129,Hanoi,VP-3500,2V609K076,2017-02-22 00:00:00,2018-02-22 00:00:00,2023-11-22 11:43:20,2023-11-27 15:52:33,,,Khác,Other,Trần Minh Đức,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-12-07 15:16:27.493000,
FMSV2023110063,Nghe An Friendship General Hospital,FMSV00129,Hanoi,VP-3500,2V609K074,2017-02-22 00:00:00,2018-02-22 00:00:00,2023-11-23 17:59:07,2023-11-27 15:55:18,,,Khác,Other,Trần Minh Đức,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-12-07 15:17:00.980000,
FMSV2023120002,Van Phuc 2 Hospital,FMSV00181,Hanoi,EG-250WR5,3G202K047,2019-03-01 00:00:00,2020-03-01 00:00:00,2023-12-04 12:43:47,2023-12-04 14:31:21,,,Nhẹ,Other,Trần Minh Đức,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-12-07 15:40:08.737000,
FMSV2023110051,No. 91 Endoscopy-Gastrointestinal-Gi Scaning Test Clinic,FMSV00059,Hanoi,EC-760ZP-V/M,2C730K036,2018-09-01 00:00:00,2019-09-01 00:00:00,2023-11-21 10:27:00,2023-12-05 11:34:27,,,Nặng,Other,Trần Minh Đức,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-12-07 15:48:37.406000,
FMSV2023120005,Dai Duong Tien Hai General Clinic,FMSV00398,Hanoi,EG-530WR,9G361K616,2021-10-14 00:00:00,2023-04-14 00:00:00,2023-12-05 13:19:51,2023-12-05 13:27:57,,,Nặng,Other,Trần Minh Đức,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-12-07 17:27:10.371000,
FMSV2023110013,Vietnam – Cuba Donghoi Friendship Hospital,FMSV00127,Hanoi,EG-580NW2,7G390K013,2022-03-17 00:00:00,2023-03-17 00:00:00,2023-11-08 11:46:09,2023-11-14 13:01:38,,,Nặng,Other,Trần Minh Đức,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-12-07 17:29:15.591000,
FMSV2023110070,Hanoi Medical University Hospital,FMSV00079,Hanoi,EC-600WI,6C692K090,2021-12-03 00:00:00,2022-12-03 00:00:00,2023-11-30 12:20:19,2023-12-04 13:40:34,,,Nặng,Other,Trần Minh Đức,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-12-07 17:31:53.855000,
FMSV2023120001,Nhat Tan General Hospital,FMSV00310,HCM,EC-530WL3,KC643K535,2023-11-15 00:00:00,2024-11-15 00:00:00,2023-12-04 16:56:18,2023-12-04 17:03:48,,,Nặng,Other,Lê Quang Thông,WTY-FFVN-2312060,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-08 12:05:43.851000,
FMSV2023100027,Vietnam – Cuba Donghoi Friendship Hospital,FMSV00127,Hanoi,EG-530WR,2G361K547,2016-11-11 00:00:00,2017-11-11 00:00:00,2023-10-18 12:07:13,2023-10-23 16:17:40,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-10-25 20:30:18.639000,
FMSV2023110009,Hoang Long Clinic,FMSV00046,Hanoi,VP-4450HD,1V567K251,2016-02-24 00:00:00,2017-02-24 00:00:00,2023-11-06 11:28:57,2023-11-06 11:37:26,,,Khác,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-11-20 15:50:26.283000,
FMSV2023110025,Bach Mai Hospital,FMSV00038,Hanoi,EG-600WR,8G391K370,2021-08-06 00:00:00,2022-08-12 00:00:00,2023-11-15 13:24:33,2023-11-16 16:35:35,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-11-20 15:52:36.718000,
FMSV2023110028,Bach Mai Hospital,FMSV00038,Hanoi,EC-590WI,1C607K025,2015-10-20 00:00:00,2016-10-19 00:00:00,2023-11-15 13:30:12,2023-11-17 18:49:47,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-11-20 16:04:00.483000,
FMSV2023110027,Bach Mai Hospital,FMSV00038,Hanoi,EC-600WI,6C692K198,2021-11-20 00:00:00,2022-11-20 00:00:00,2023-11-15 13:27:10,2023-11-20 16:28:19,,,Nhẹ,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-11-24 18:26:02.010000,
FMSV2023110052,Hoang Long Clinic,FMSV00046,Hanoi,EC-600WI,1C692K644,2017-01-02 00:00:00,2018-01-02 00:00:00,2023-11-21 12:37:21,2023-11-21 12:43:24,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-11-24 20:07:25.758000,
FMSV2023110048,Hoang Long Clinic,FMSV00046,Hanoi,EC-760ZP-V/M,1C730K142,2017-09-22 00:00:00,2018-09-22 00:00:00,2023-11-20 17:37:40,2023-11-21 18:46:48,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-11-24 19:52:30.938000,
FMSV2023110055,Hoang Long Clinic,FMSV00046,Hanoi,EG-760Z,1G403K205,2017-05-24 00:00:00,2018-05-24 00:00:00,2023-11-22 12:02:58,2023-11-22 12:17:53,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-11-24 20:09:34.764000,
FMSV2023110045,Hoang Long Clinic,FMSV00046,Hanoi,EG-600WR,1G391K374,2014-10-12 00:00:00,,2023-11-20 17:33:42,2023-11-22 13:16:58,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-11-24 19:19:14.166000,
FMSV2023110026,Bach Mai Hospital,FMSV00038,Hanoi,EG-600WR,8G391K367,2021-08-06 00:00:00,2022-08-12 00:00:00,2023-11-15 13:25:17,2023-11-22 13:44:44,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-11-24 18:01:13.253000,
FMSV2023110047,Hoang Long Clinic,FMSV00046,Hanoi,EG-600WR,1G391K515,2015-02-26 00:00:00,2016-02-26 00:00:00,2023-11-20 17:35:11,2023-11-22 16:17:12,,,Nhẹ,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-11-24 19:45:24.083000,
FMSV2023110050,Hoang Long Clinic,FMSV00046,Hanoi,EC-760ZP-V/M,1c730k143,2017-09-22 00:00:00,2018-09-22 00:00:00,2023-11-20 17:39:12,2023-11-22 16:36:44,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-11-24 19:58:01.136000,
FMSV2023110059,"FUJIFILM Vietnam Co., Ltd.",FMSV,HCM,EC-600WL,1C692K147,2014-10-12 00:00:00,2015-10-11 00:00:00,2023-11-23 10:42:34,2023-11-23 10:45:22,,,Nặng,Other,Nguyễn Thái Nguyên,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-12-06 15:02:43.501000,
FMSV2023110046,Hoang Long Clinic,FMSV00046,Hanoi,EC-760ZP-V/M,1C730K109,2017-05-24 00:00:00,2018-05-24 00:00:00,2023-11-20 17:34:25,2023-11-24 16:02:22,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-11-24 19:25:09.673000,
FMSV2023110065,Hoang Long Clinic,FMSV00046,Hanoi,EG-760Z,1G403K433,2017-01-02 00:00:00,2018-01-02 00:00:00,2023-11-24 19:01:07,2023-11-24 19:21:34,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-11-24 20:16:26.289000,
FMSV2023110071,Hanoi Medical University Hospital,FMSV00079,HCM,EG-600WR,KG391K801,2023-10-30 00:00:00,2024-10-30 00:00:00,2023-11-30 11:53:32,2023-11-30 11:58:38,,,Nặng,Other,,WTY-FFVN-2311056,Inspection,,Chuẩn bị linh kiện,2.0,0.5,2023-12-01 11:40:38.988000,
FMSV2023110072,Hanoi Medical University Hospital,FMSV00079,HCM,EG-600WR,KG391K797,2023-10-30 00:00:00,2024-10-30 00:00:00,2023-11-30 12:22:37,2023-11-30 12:36:55,,,Nặng,Other,,WTY-FFVN-2311057,Inspection,,Chuẩn bị linh kiện,2.0,0.5,2023-12-01 12:01:42.069000,
FMSV2023120007,Thai Binh Hospital,FMSV00040,Hanoi,EC-530WL3,KC643K304,2023-03-21 00:00:00,2024-03-21 00:00:00,2023-12-05 16:06:18,2023-12-07 19:57:51,,,Nặng,Other,Lê Văn Hoàn,,Inspection,,Chờ duyệt Bảo hành,2.0,0.0,2023-12-07 20:03:35.695000,
FMSV2023120009,Hoang Long Clinic,FMSV00046,Hanoi,EG-600WR,1G391K988,2016-02-24 00:00:00,2017-02-24 00:00:00,2023-12-05 16:10:08,2023-12-11 16:04:40,,,Nặng,Other,Nguyễn Tuấn Minh,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-12-11 16:04:46.768000,
FMSV2023120008,Hoang Long Clinic,FMSV00046,Hanoi,EC-760ZP-V/M,2C730K016,2018-08-13 00:00:00,2019-08-13 00:00:00,2023-12-05 16:08:55,2023-12-11 19:56:32,,,Nặng,Other,Lê Văn Hoàn,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-12-11 20:01:11.444000,
FMSV2023120010,Binh Phuoc General Hospital,FMSV00312,HCM,EC-530WL3,3C643K039,2018-12-28 00:00:00,2019-12-28 00:00:00,2023-12-07 10:12:09,2023-12-12 12:15:28.192000,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-12-12 12:20:31.936000,
FMSV2023110073,Hanoi Medical University Hospital,FMSV00079,HCM,EG-600WR,KG391K792,2023-10-30 00:00:00,2024-10-30 00:00:00,2023-11-30 12:24:33,,,,,Other,,WTY-FFVN-2311058,Receive,,Đang Kiểm Tra,1.0,0.5,2023-12-01 12:19:26.620000,
FMSV2023120012,"FUJIFILM Vietnam Co., Ltd.",FMSV,Hanoi,EG-590WR,2G348K613,2019-09-04 00:00:00,2020-09-04 00:00:00,2023-12-08 15:23:08.106000,,,,,Other,Trần Minh Đức,,Receive,,Đang Kiểm Tra,1.0,0.0,2023-12-08 15:23:08.106000,
FMSV2023120013,Hanoi Medical University Hospital,FMSV00079,Hanoi,XL-4450,2S094K486,2016-05-18 00:00:00,,2023-12-08 20:30:28.900000,,,,,Other,Nguyễn Khắc Thắng,,Receive,,Đang Kiểm Tra,1.0,0.0,2023-12-08 20:30:28.900000,
FMSV2023120014,Hanoi Medical University Hospital,FMSV00079,Hanoi,XL-4450,2S094K444,2016-05-18 00:00:00,,2023-12-08 20:31:19.447000,,,,,Other,Nguyễn Khắc Thắng,,Receive,,Đang Kiểm Tra,1.0,0.0,2023-12-08 20:31:19.447000,
FMSV2023120015,"FUJIFILM Vietnam Co., Ltd.",FMSV,Hanoi,XL-4450,1S094A418,2011-12-23 00:00:00,2012-12-22 00:00:00,2023-12-08 20:32:52.242000,,,,,Other,Nguyễn Khắc Thắng,,Receive,,Đang Kiểm Tra,1.0,0.0,2023-12-08 20:32:52.242000,
