rma,CUSTOMER_NAME,customer,location,model_d,sn,install_date,warranty_date,receive_date,inspection_date,start_time,end_time,repair_size,issue_part,ks,wr_report,change_stt,Approval,repair_status,e_score,w_score,update_time,return_date
FMSV2023030003,Bach Mai Hospital,FMSV00038,,EG-600WR,8G391K427,2021-11-20 00:00:00,2022-11-20 00:00:00,2023-03-02 16:34:21,2023-03-07 15:56:48,,,Nặng,Other,,,Completed,Cancel,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 14:58:35.163000,2023-07-06 13:09:48
FMSV2023030017,Hanoi Medical University Hospital,FMSV00079,,XL-4450,3S094K544,2017-05-15 00:00:00,2018-05-15 00:00:00,2023-03-13 16:06:51,2023-03-16 13:21:57,,,Khác,Other,,,Completed,Cancel,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 14:58:42.345000,2023-07-06 13:10:46
FMSV2023030022,Hanoi Medical University Hospital,FMSV00079,,EG-600WR V2,2G391K084,2016-06-06 00:00:00,2017-06-06 00:00:00,2023-03-15 12:15:18,2023-03-21 12:33:18,,,Nặng,Other,,,Completed,Cancel,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 14:58:50.978000,2023-07-11 13:56:42
FMSV2023030054,Bach Mai Hospital,FMSV00038,,EG-580NW2,6G390K093,2021-02-23 00:00:00,2022-03-01 00:00:00,2023-03-22 18:12:23,2023-03-28 18:16:20,,,Nặng,Other,,,Completed,Cancel,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 14:59:08.585000,2023-07-11 13:57:33
FMSV2023030058,Bach Mai Hospital,FMSV00038,,EG-600WR,8G391K381,2021-08-06 00:00:00,2022-08-12 00:00:00,2023-03-22 18:16:27,2023-03-28 18:52:22,,,Nhẹ,Other,,,Completed,Cancel,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 15:45:37.073000,2023-07-11 13:57:48
FMSV2023030061,Hanoi Medical University Hospital,FMSV00079,,EC-600WI,1C692K738,2017-05-10 00:00:00,2018-05-10 00:00:00,2023-03-24 16:40:21,2023-03-29 17:55:32,,,Nặng,Other,,,Completed,Cancel,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 18:21:26.750000,2023-07-11 13:58:38
FMSV2023030078,Bach Mai Hospital,FMSV00038,,EC-600WI,6C692K196,2021-11-20 00:00:00,2022-11-20 00:00:00,2023-03-30 13:10:04,2023-04-04 16:39:36,2023-06-29 14:11:31,2023-06-30 14:09:16,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-07-11 18:21:33.660000,2023-07-11 13:59:04
FMSV2023040039,Thien Duc International General Hospital- Ha Noi,FMSV00222,,EG-530WR,2G361K188,2018-02-28 00:00:00,2019-02-28 00:00:00,2023-04-13 15:49:43,2023-04-18 16:42:24,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 18:21:57.888000,2023-07-11 14:00:01
FMSV2023040057,Viet Nhat Clinic 3 - Dr.Giang's clinic,FMSV00313,,VP-4450HD,3V567D229,2014-10-25 00:00:00,2015-10-25 00:00:00,2023-04-19 11:34:43,2023-04-24 17:38:34,,,Khác,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 18:22:04.469000,2023-07-11 14:00:16
FMSV2023060070,Can Tho Stroke International Service General Hospital,FMSV00331,,EG-600WR,2G391K642,,2020-12-24 00:00:00,2023-06-29 18:09:08,2023-06-30 11:27:49,2023-06-30 09:28:51,2023-07-03 09:09:55,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-07-11 18:22:50.744000,2023-07-08 11:37:30
FMSV2023070002,Hanoi Medical University Hospital,FMSV00079,,EC-600WI,1C692K517,2016-05-18 00:00:00,,2023-07-04 11:57:28,2023-07-06 13:59:24,2023-07-06 11:59:58,2023-07-07 16:55:30,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-07-11 18:23:04.653000,2023-07-11 13:55:35
FMSV2023070007,National Lung Hospital,FMSV00111,,EB-530T,1B084K400,2016-12-29 00:00:00,2017-12-29 00:00:00,2023-07-04 13:56:42,2023-07-05 13:31:37,2023-07-06 11:12:46,2023-07-06 12:09:29,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-07-11 18:23:11.162000,2023-07-11 14:01:58
FMSV2023040021,Lam Hoa Private Hospital,FMSV00073,,EC-530WL3,JC643K004,2023-01-19 00:00:00,2024-01-19 00:00:00,2023-04-07 10:35:35,2023-04-17 19:15:53,2023-07-04 13:47:11,2023-07-12 11:48:38,Nặng,Other,,WTY-FFVN-2304013,Completed,Approval,Đang giao hàng,7.0,0.5,2023-07-26 14:49:43.898000,2023-07-24 15:52:06
FMSV2023070071,Bach Mai Hospital,FMSV00038,,EG-600WR,1G391K869,2015-10-05 00:00:00,,2023-07-27 11:49:27,2023-08-01 16:17:08,,,,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-08-03 18:04:20.525000,2023-08-01 16:18:29
FMSV2023080010,Friendship Hospital,FMSV00092,,VP-4450HD,1V567K516,2015-06-24 00:00:00,2016-06-23 00:00:00,2023-08-03 20:08:35,2023-08-03 20:09:32,2023-08-03 18:10:56,2023-08-04 15:42:30,Khác,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-08-08 11:49:36.769000,2023-08-07 16:05:19
FMSV2023060066,"FUJIFILM Vietnam Co., Ltd.",FMSV,,EG-760R,2G402K099,2018-04-20 00:00:00,2019-04-20 00:00:00,2023-07-17 12:45:38,2023-07-17 12:49:21,2023-08-10 08:47:58,2023-08-16 10:34:43,Nặng,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-08-16 14:35:27.712000,2023-08-16 12:34:59
FMSV2023070055,Vietnam-Sweden Uong Bi Hospital,FMSV00044,,EG-530FP,2G374K400,2018-05-17 00:00:00,2019-05-17 00:00:00,2023-07-20 13:24:41,2023-07-20 16:42:06,2023-07-31 16:12:50,2023-08-03 18:02:32,Nặng,Other,,WTY-FFVN-2307023R,Completed,Approval,Đang giao hàng,7.0,0.5,2023-08-16 14:35:39.143000,2023-08-15 11:40:58
FMSV2023080030,"FUJIFILM Vietnam Co., Ltd.",FMSV,,EG-760R,8G402K627,2022-08-01 00:00:00,2023-08-01 00:00:00,2023-08-07 18:53:16,2023-08-10 12:29:44,2023-08-10 10:30:18,2023-08-14 08:03:09,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-08-16 14:36:25.529000,2023-08-15 11:51:37
FMSV2023070048,Tuyen Quang General Hospital,FMSV00063,Hanoi,EC-530WL3,8C643K180,2022-01-31 00:00:00,2023-01-31 00:00:00,2023-07-18 17:09:18,2023-07-21 16:12:14,2023-07-21 14:13:34,2023-07-24 13:53:00,Nhẹ,Other,Nguyễn Khắc Thắng,,Shipped,Approval,Đang giao hàng,7.0,0.0,2023-08-16 20:52:25.552000,2023-08-16 20:52:25.552000
FMSV2023080013,Bac Giang Hospital,FMSV00062,Hanoi,EG-530WR,2G361K552,2016-11-28 00:00:00,2017-11-28 00:00:00,2023-08-04 15:33:38,2023-08-04 15:38:08,2023-08-04 13:39:23,2023-08-09 09:15:15,Nặng,Other,Nguyễn Khắc Thắng,,Shipped,Approval,Đang giao hàng,7.0,0.0,2023-08-16 20:53:05.086000,2023-08-16 20:53:05.086000
FMSV2023080027,Hanoi Medical University Hospital,FMSV00079,Hanoi,EG-600WR,2G391K036,2016-05-18 00:00:00,,2023-08-07 16:49:16,2023-08-09 17:02:40,2023-08-09 15:03:51,2023-08-10 16:23:28,,Other,Nguyễn Khắc Thắng,,Shipped,Approval,Đang giao hàng,7.0,0.0,2023-08-16 20:53:39.967000,2023-08-16 20:53:39.967000
FMSV2023080029,"FUJIFILM Vietnam Co., Ltd.",FMSV,Hanoi,EG-740N,1G399K079,2020-12-15 00:00:00,2021-12-15 00:00:00,2023-08-07 18:52:20,2023-08-10 18:08:00,2023-08-10 16:09:08,2023-08-10 16:22:34,Nhẹ,Other,Nguyễn Khắc Thắng,,Shipped,Approval,Đang giao hàng,7.0,0.0,2023-08-16 20:54:29.348000,2023-08-16 20:54:29.348000
FMSV2023080034,Hanoi Medical University Hospital,FMSV00079,Hanoi,EG-600WR,9G391K110,2021-12-03 00:00:00,2022-12-03 00:00:00,2023-08-08 17:28:03,2023-08-10 11:46:17,2023-08-10 09:49:19,2023-08-10 16:23:00,Nhẹ,Other,Nguyễn Khắc Thắng,,Shipped,Approval,Đang giao hàng,7.0,0.0,2023-08-16 20:56:09.369000,2023-08-16 20:56:09.369000
FMSV2023080037,FTYO - Loaner Asset,FMSV00080,HCM,ED-530XT8,3D103L052,2019-02-12 00:00:00,,2023-08-10 12:29:00,2023-08-11 15:37:01,2023-08-16 08:03:18,2023-08-17 14:29:01,Nặng,Other,Nguyễn Thái Nguyên,,Shipped,Approval,Đang giao hàng,7.0,0.0,2023-08-17 16:29:22.922000,2023-08-17 16:29:22.922000
FMSV2023080005,Phu Tho General Hospital,FMSV00131,Hanoi,EC-530WL3,JC643K007,2023-04-12 00:00:00,2024-04-12 00:00:00,2023-08-01 19:01:09,2023-08-15 11:15:54,2023-08-15 09:16:41,2023-08-16 18:49:37,Nhẹ,Other,Nguyễn Khắc Thắng,,Shipped,Approval,Đang giao hàng,7.0,0.0,2023-08-21 11:11:49.127000,2023-08-21 11:11:49.127000
FMSV2023080046,"FUJIFILM Vietnam Co., Ltd.",FMSV,Hanoi,EC-760ZP-V/M,2C730K026,2022-03-15 00:00:00,2023-03-15 00:00:00,2023-08-14 18:21:41,2023-08-15 16:25:18,2023-08-15 14:25:46,2023-08-18 09:59:06,Nhẹ,Other,Nguyễn Khắc Thắng,,Shipped,Approval,Đang giao hàng,7.0,0.0,2023-08-21 11:39:57.882000,2023-08-21 11:39:57.882000
FMSV2023080047,"FUJIFILM Vietnam Co., Ltd.",FMSV,Hanoi,EG-760R,KG402K089,2022-06-27 00:00:00,2023-06-27 00:00:00,2023-08-14 18:22:36,2023-08-15 16:23:14,2023-08-15 14:23:46,2023-08-18 09:58:45,Nhẹ,Other,Nguyễn Khắc Thắng,,Shipped,Approval,Đang giao hàng,7.0,0.0,2023-08-21 11:47:37.348000,2023-08-21 11:47:37.348000
FMSV2023080031,"FUJIFILM Vietnam Co., Ltd.",FMSV,Hanoi,ED-580XT,3D127K095,2020-06-10 00:00:00,2021-06-10 00:00:00,2023-08-07 18:53:56,2023-08-22 12:11:27,,,Khác,Other,Nguyễn Khắc Thắng,,Shipped,Inspection,Đang giao hàng,7.0,0.0,2023-08-22 12:12:14.196000,2023-08-22 12:12:14.196000
FMSV2023080048,"FUJIFILM Vietnam Co., Ltd.",FMSV,Hanoi,EB-580T,3B090K027,2019-11-07 00:00:00,2020-11-07 00:00:00,2023-08-14 18:30:42,2023-08-22 12:31:14,,,Khác,Other,Nguyễn Khắc Thắng,,Shipped,Inspection,Đang giao hàng,7.0,0.0,2023-08-22 12:32:20.293000,2023-08-22 12:32:20.293000
FMSV2023060041,Hoang Long Clinic,FMSV00046,Hanoi,EC-760R-V/I,1C728K176,2017-01-09 00:00:00,2018-01-09 00:00:00,2023-06-19 16:17:03,2023-06-20 12:08:31,,,Nặng,Other,Nguyễn Khắc Thắng,,Shipped,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-08-23 11:11:26.963000,2023-08-23 11:11:26.963000
FMSV2023040019,Viet Tiep Friendship Hospital- Hai Phong,FMSV00367,Hanoi,EC-530WI3,5C642K125,2020-09-24 00:00:00,2021-09-24 00:00:00,2023-04-06 11:05:29,2023-04-14 18:37:37,,,Nặng,Other,Nguyễn Khắc Thắng,,Shipped,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-08-23 12:02:58.983000,2023-08-23 12:02:58.983000
FMSV2023050013,Thanh An- Ha Noi limited company,FMSV00296,Hanoi,EG-760Z,1G403K362,2018-10-23 00:00:00,2019-10-23 00:00:00,2023-05-08 16:19:31,2023-05-15 15:39:03,,,Nặng,Other,Nguyễn Khắc Thắng,,Shipped,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-08-23 12:09:14.585000,2023-08-23 12:09:14.585000
FMSV2023050016,Thanh An- Ha Noi limited company,FMSV00296,Hanoi,EG-760R,2G402K098,2019-06-18 00:00:00,2020-06-18 00:00:00,2023-05-08 17:04:18,2023-05-15 16:02:10,,,Nặng,Other,Nguyễn Khắc Thắng,,Shipped,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-08-23 12:12:41.940000,2023-08-23 12:12:41.940000
FMSV2023060064,"FUJIFILM Vietnam Co., Ltd.",FMSV,Hanoi,EC-600ZW/M,1C694K023,2019-05-24 00:00:00,2020-05-24 00:00:00,2023-06-26 12:39:23,2023-06-26 17:34:55,,,Nặng,Other,Nguyễn Khắc Thắng,,Shipped,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-08-23 12:21:28.826000,2023-08-23 12:21:28.826000
FMSV2023070015,Northwestern Nghe An hospital,FMSV00150,Hanoi,EC-530LP,4C657A022,2013-09-09 00:00:00,2014-09-09 00:00:00,2023-07-10 11:53:02,2023-07-13 12:12:54,,,Nặng,Other,Nguyễn Khắc Thắng,,Shipped,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-08-23 12:28:10.173000,2023-08-23 12:28:10.173000
FMSV2023040063,K3 Hanoi National Cancer Hospital,FMSV00184,Hanoi,EG-760R,1G402K679,2017-11-24 00:00:00,2018-11-24 00:00:00,2023-04-24 11:20:28,2023-04-26 16:52:45,,,Nặng,Other,Nguyễn Khắc Thắng,,Shipped,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-08-23 13:39:27.674000,2023-08-23 13:39:27.674000
FMSV2023040064,K3 Hanoi National Cancer Hospital,FMSV00184,Hanoi,EC-760R-V/I,1C728K447,2017-11-24 00:00:00,2018-11-24 00:00:00,2023-04-24 11:23:18,2023-04-26 18:24:18,,,Nặng,Other,Nguyễn Khắc Thắng,,Shipped,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-08-23 13:41:23.165000,2023-08-23 13:41:23.165000
FMSV2023040065,K3 Hanoi National Cancer Hospital,FMSV00184,Hanoi,EC-760R-V/I,2C728K080,2018-10-30 00:00:00,2019-10-30 00:00:00,2023-04-24 11:26:26,2023-04-25 13:05:59,,,Nặng,Other,Nguyễn Khắc Thắng,,Shipped,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-08-23 13:43:06.833000,2023-08-23 13:43:06.833000
FMSV2023040066,K3 Hanoi National Cancer Hospital,FMSV00184,Hanoi,EG-760R,1G402K680,2017-11-24 00:00:00,2018-11-24 00:00:00,2023-04-24 11:27:44,2023-04-26 17:10:16,,,Nặng,Other,Nguyễn Khắc Thắng,,Shipped,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-08-23 13:45:27.313000,2023-08-23 13:45:27.313000
FMSV2023080055,HAM YEN DISTRICT GENERAL HOSPITAL,FMSV00188,Hanoi,EG-530NW,3G366K006,2020-01-30 00:00:00,2021-01-30 00:00:00,2023-08-16 20:33:03,2023-08-17 19:01:59,,,Nặng,Other,Nguyễn Khắc Thắng,,Shipped,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-08-23 16:38:01.483000,2023-08-23 16:38:01.483000
FMSV2023080054,"FUJIFILM Vietnam Co., Ltd.",FMSV,Hanoi,EC-760R-V/I,6C728K116,2022-10-01 00:00:00,,2023-08-16 19:24:13,2023-08-21 13:19:57,2023-08-21 11:20:28,2023-08-22 11:00:21,Nhẹ,Other,Nguyễn Khắc Thắng,,Shipped,Approval,Đang giao hàng,7.0,0.0,2023-08-23 17:18:05.311000,2023-08-23 17:18:05.311000
FMSV2023070081,Hoa Vang District General Hospital,FMSV00110,HCM,EG-250WR5,1G202K323,2016-01-14 00:00:00,2017-01-14 00:00:00,2023-07-31 17:32:21,2023-08-03 15:35:33,,,Nặng,Other,Lê Quang Thông,,Shipped,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-08-24 16:20:17.854000,2023-08-24 16:20:17.854000
FMSV2023080041,Dong Thap General Hospital,FMSV00410,HCM,EG-530WR,7G361K177,2022-08-18 00:00:00,2023-08-18 00:00:00,2023-08-11 16:26:30,2023-08-11 16:28:02,2023-08-11 14:28:48,2023-08-14 10:28:04,Nhẹ,Other,Lê Quang Thông,,QC,Approval,Đang giao hàng,7.0,0.0,2023-08-16 15:16:14.212000,
FMSV2023080040,Friendship Hospital,FMSV00092,Hanoi,EC-600WI,1C692K178,2015-06-24 00:00:00,2016-06-23 00:00:00,2023-08-11 16:15:31,2023-08-16 19:10:18,2023-08-16 17:10:53,2023-08-17 16:38:20,Nhẹ,Other,Nguyễn Tuấn Minh,,QC,Approval,Đang giao hàng,7.0,0.0,2023-08-18 12:00:03.733000,
FMSV2023080043,Dong Thap General Hospital,FMSV00410,HCM,EG-530WR,7G361K163,2022-08-18 00:00:00,2023-08-18 00:00:00,2023-08-11 16:33:47,2023-08-14 13:07:06,2023-08-18 08:55:26,2023-08-22 16:35:17,Nặng,Other,Nguyễn Thái Nguyên,WTY-FFVN-2308033R,QC,Approval,Đang giao hàng,7.0,0.5,2023-08-24 10:41:33.401000,
FMSV2023080066,Hanoi Medical University Hospital,FMSV00079,Hanoi,EG-600WR,2G391K086,2016-05-18 00:00:00,2017-05-18 00:00:00,2023-08-21 10:57:14,2023-08-22 12:58:43,2023-08-22 10:59:27,2023-08-22 15:56:25,Nhẹ,Other,Lê Văn Hoàn,,QC,Approval,Đang giao hàng,7.0,0.0,2023-08-25 16:24:40.639000,
FMSV2023040043,"FUJIFILM Vietnam Co., Ltd.",FMSV,Hanoi,ED-580XT,2D127K107,2019-03-28 00:00:00,2020-03-28 00:00:00,2023-04-14 13:22:53,2023-04-18 19:05:06,2023-08-15 09:28:48,2023-08-21 09:31:00,Nặng,Other,Nguyễn Khắc Thắng,,Repair,Approval,Đang sửa chữa,6.0,0.0,2023-08-21 11:31:05.263000,
FMSV2023080044,Dong Thap General Hospital,FMSV00410,HCM,EG-530WR,7G361K162,2022-08-18 00:00:00,2023-08-18 00:00:00,2023-08-14 15:52:50,2023-08-14 17:01:09,2023-08-18 09:45:07,2023-08-24 08:44:39,Nặng,Other,Huỳnh Minh Hoàng,WTY-FFVN-2308034,Repair,Approval,Đang sửa chữa,6.0,0.5,2023-08-24 10:47:09.285000,
FMSV2023020050,Hanoi Medical University Hospital,FMSV00079,Hanoi,EC-600WI,1C692K487,2016-06-06 00:00:00,2017-06-06 00:00:00,2023-02-21 13:38:12,2023-02-21 18:57:08,2023-08-23 09:54:22,2023-08-24 10:38:07,Nhẹ,Other,Nguyễn Khắc Thắng,,Repair,Approval,Đang sửa chữa,6.0,0.0,2023-08-24 12:38:12.758000,
FMSV2023080086,Hung Viet Cancer Hospital,FMSV00261,Hanoi,EG-760Z,8G403K185,2022-11-11 00:00:00,2023-11-11 00:00:00,2023-08-22 12:49:07,2023-08-23 17:08:50,2023-08-23 15:10:32,2023-08-24 10:41:08,Nhẹ,Other,Nguyễn Khắc Thắng,,Repair,Approval,Đang sửa chữa,6.0,0.0,2023-08-24 12:41:22.372000,
FMSV2023080065,Hanoi Medical University Hospital,FMSV00079,Hanoi,EG-600WR,2G391K088,2016-05-18 00:00:00,,2023-08-21 10:55:56,2023-08-22 14:04:28,2023-08-22 12:05:24,2023-08-24 11:20:51,Nhẹ,Other,Lê Văn Hoàn,,Repair,Approval,Đang sửa chữa,6.0,0.0,2023-08-24 13:20:53.609000,
FMSV2023080036,"FUJIFILM Vietnam Co., Ltd.",FMSV,HCM,EG-760R,6G402K254,2023-02-08 00:00:00,2024-02-08 00:00:00,2023-08-18 16:55:32,2023-08-18 17:02:26,,,Nặng,Other,Lê Quang Thông,,Authorization,Approval,Chuẩn bị sửa,5.0,0.0,2023-08-18 17:03:01.243000,
FMSV2023080072,"FUJIFILM Vietnam Co., Ltd.",FMSV,Hanoi,EC-760R-V/I,1C728K438,2017-11-24 00:00:00,2018-11-24 00:00:00,2023-08-21 17:17:05,2023-08-24 12:33:36,2023-08-24 10:34:27,,Nhẹ,Other,Nguyễn Khắc Thắng,,Authorization,Approval,Chuẩn bị sửa,5.0,0.0,2023-08-24 12:34:36.009000,
FMSV2023080073,Bach Mai Hospital,FMSV00038,Hanoi,EG-600WR,8G391K370,2021-08-06 00:00:00,2022-08-12 00:00:00,2023-08-21 17:17:53,2023-08-25 13:32:41,2023-08-25 11:34:42,,Nhẹ,Other,Nguyễn Tuấn Minh,,Authorization,Approval,Chuẩn bị sửa,5.0,0.0,2023-08-25 13:35:11.095000,
FMSV2023020019,"FUJIFILM Vietnam Co., Ltd.",FMSV,HCM,EC-760ZP-V/M,2C730K027,2019-12-04 00:00:00,2020-12-04 00:00:00,2023-02-08 18:31:56,2023-02-13 17:33:19,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-14 12:49:42.137000,
FMSV2023020022,FTYO - Loaner Asset,FMSV00080,HCM,EC-760ZP-V/M,2C730K032,2018-05-11 00:00:00,2019-05-11 00:00:00,2023-02-08 18:54:02,2023-02-14 12:09:53,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-14 12:49:53.215000,
FMSV2023020034,Hoang Long Clinic,FMSV00046,HCM,EC-760R-V/I,1C728K180,2017-01-09 00:00:00,2018-01-09 00:00:00,2023-02-16 14:11:27,2023-02-23 16:11:49,,,Nặng,Other,Nguyễn Thái Nguyên,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-18 11:02:42.937000,
FMSV2023020067,Hanoi Medical University Hospital,FMSV00079,HCM,VP-4450HD,2V567K684,2016-05-18 00:00:00,2017-05-18 00:00:00,2023-02-28 17:07:16,2023-03-02 12:18:44,,,Khác,Other,Lê Quang Thông,WTY-FFVN-2303011R,Inspection,,Chuẩn bị linh kiện,2.0,0.5,2023-07-11 10:55:22.985000,
FMSV2023030008,Dong Thap Lung Hospital,FMSV00270,HCM,EB-530H,3B087A006,2009-05-05 00:00:00,2010-05-05 00:00:00,2023-03-07 17:12:58,2023-03-07 17:31:23,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-05-29 12:07:18.258000,
FMSV2023030009,Dong Thap Lung Hospital,FMSV00270,HCM,EB-530T,3B063A049,2009-05-05 00:00:00,2010-05-05 00:00:00,2023-03-07 17:44:03,2023-03-07 18:11:18,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-05-29 12:07:34.504000,
FMSV2023030040,Viet Duc Hospital,FMSV00066,HCM,EC-760R-V/I,1C728K450,2017-12-11 00:00:00,2018-12-11 00:00:00,2023-03-21 13:17:05,2023-03-23 10:52:53,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-05-29 12:10:48.426000,
FMSV2023030041,Hue University of Medicine and Pharmacy - Ginec,FMSV00043,HCM,EG-530WR,4G361A481,2013-11-11 00:00:00,,2023-03-23 14:16:53,2023-03-23 17:55:56,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-05-29 12:11:11.637000,
FMSV2023030069,Thong Nhat Hospital,FMSV00007,HCM,EC-720R/I,1C741K218,2019-12-24 00:00:00,2020-12-24 00:00:00,2023-03-28 10:34:42,2023-03-28 11:15:38,,,Nhẹ,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-05-29 12:22:25.187000,
FMSV2023030060,Hoang Long Clinic,FMSV00046,Hanoi,VP-7000,2V644K028,2017-02-08 00:00:00,2018-02-08 00:00:00,2023-03-23 19:41:03,2023-03-31 12:26:02,,,Khác,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-09 11:49:51.353000,
FMSV2023030075,"FUJIFILM Vietnam Co., Ltd.",FMSV,HCM,EC-530WI,1C603K041,,2020-03-20 00:00:00,2023-03-30 10:56:51,2023-04-04 18:33:19,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-14 12:50:30.672000,
FMSV2023040010,Hanoi Medical University Hospital,FMSV00079,HCM,EG-600WR,7G391K201,2020-06-12 00:00:00,2021-06-13 00:00:00,2023-04-04 17:06:20,2023-04-06 13:48:55,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-05-29 12:29:02.343000,
FMSV2023040004,FTYO - Loaner Asset,FMSV00080,HCM,EN-580T,1C675K021,2014-07-15 00:00:00,2015-07-16 00:00:00,2023-04-03 17:13:24,2023-04-11 13:22:41,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-14 12:50:45.054000,
FMSV2023040038,115 PEOPLE HOSPITAL,FMSV00151,HCM,EC-600WI,1C692K648,2017-01-11 00:00:00,2018-01-11 00:00:00,2023-04-13 15:57:26,2023-04-13 16:22:06,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-05-29 12:38:08.568000,
FMSV2023040024,Vietnam – Cuba Donghoi Friendship Hospital,FMSV00127,Hanoi,EG-760R,6G402K258,2020-03-01 00:00:00,2021-03-01 00:00:00,2023-04-11 15:18:37,2023-04-14 18:04:06,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-24 11:14:36.575000,
FMSV2023040025,Vietnam – Cuba Donghoi Friendship Hospital,FMSV00127,Hanoi,EC-760R-V/I,5C728K054,2020-03-01 00:00:00,2021-03-01 00:00:00,2023-04-11 15:19:21,2023-04-14 19:12:18,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-26 17:23:42.124000,
FMSV2023040017,Phu Tho General Hospital - Pediatric Center,FMSV00297,HCM,EG-530FP,4G374K157,2019-03-12 00:00:00,2020-03-12 00:00:00,2023-04-05 12:13:26,2023-04-18 10:32:57,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-05-29 12:29:21.083000,
FMSV2023040041,Nghe An Friendship General Hospital,FMSV00129,Hanoi,XL-4450,3S094K410,2017-02-22 00:00:00,2018-02-22 00:00:00,2023-04-13 20:02:46,2023-04-18 18:07:57,,,Khác,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-19 20:01:00.031000,
FMSV2023040060,Quang Ninh Obstetrics And Pediatrics Hospital,FMSV00305,HCM,ER-530S2,3Y196K006,2018-10-20 00:00:00,2019-10-20 00:00:00,2023-04-19 17:26:02,2023-04-25 16:49:56,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-05-29 12:47:03.301000,
FMSV2023040077,Hanoi Medical University Hospital,FMSV00079,HCM,EG-600WR,7G391K085,2019-12-26 00:00:00,2020-12-26 00:00:00,2023-04-27 10:55:03,2023-04-27 18:01:53,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-06-16 19:01:32.297000,
